Epoch Time,x,y,z,SM
1708474367.7802968,-1644.5437184086552,-1642.4421027854637,-528.8995636834038,-26.189286708831787
1708474367.7903085,-1644.5437184086552,-1642.3253659848813,-531.2345204529938,-38.467092514038086
1708474367.8003201,-1644.4269816080728,-1642.3253659848813,-529.6000286384865,-41.09602451324463
1708474367.8103318,-1645.0106656109845,-1642.6757529929832,-532.4019767619945,-39.541990756988525
1708474367.8203435,-1644.7771920098198,-1642.5590161924008,-534.0364685765019,-49.48401927947998
1708474367.8303552,-1645.244139212149,-1643.1427001953125,-536.8384167000099,-40.84700107574463
1708474367.8403668,-1645.1274024115667,-1643.1427001953125,-537.7723994078459,-47.56117820739746
1708474367.8503783,-1645.3608760127313,-1643.2594369958947,-477.99741780316384,-46.53671741485596
1708474367.86039,-1645.4776128133137,-1643.1427001953125,-624.8664414441143,-43.59886646270752
1708474367.8704016,-1645.3608760127313,-1643.02596339473,-604.2020409195511,-52.43762969970703
1708474367.8804133,-1644.4269816080728,-1642.3253659848813,-609.9226739671495,-43.17962646484375
1708474367.890425,-1644.5437184086552,-1642.5590161924008,-609.4556826132315,-49.40206050872803
1708474367.9004366,-1645.1274024115667,-1642.6757529929832,-610.7399198744032,-48.582491874694824
1708474367.9104483,-1644.7771920098198,-1642.6757529929832,-611.3236480289034,-44.66431140899658
1708474367.92046,-1644.5437184086552,-1642.208629184299,-609.2222090120669,-53.178391456604004
1708474367.9304717,-1645.244139212149,-1643.1427001953125,-610.1561917199028,-43.696584701538086
1708474367.9404833,-1645.7110864144784,-1643.1427001953125,-610.5064021216498,-49.71728324890137
1708474367.950495,-1645.3608760127313,-1643.1427001953125,-612.2576307367395,-48.85042667388916
1708474367.9605067,-1645.0106656109845,-1642.9092265941479,-613.6586047984936,-44.81246471405029
1708474367.9705184,-1645.0106656109845,-1643.02596339473,-615.760087966919,-53.32970142364502
1708474367.98053,-1644.6604552092374,-1642.4421027854637,-614.3591139051649,-43.806915283203125
1708474367.9905415,-1644.893928810402,-1642.5590161924008,-697.016716003418,-50.338263511657715
1708474368.0005531,-1644.7771920098198,-1642.3253659848813,-695.3822241889105,-49.739346504211426
1708474368.0105648,-1644.4269816080728,-1642.208629184299,-695.2654873883282,-45.7959508895874
1708474368.0205765,-1644.5437184086552,-1642.5590161924008,-695.6157419416639,-54.376230239868164
1708474368.0305882,-1645.4776128133137,-1643.3761737964771,-695.9659523434109,-44.98268127441406
1708474368.0405998,-1645.3608760127313,-1643.2594369958947,-697.4837073573359,-50.959248542785645
1708474368.0506115,-1645.3608760127313,-1643.02596339473,-695.1487505877459,-50.16489505767822
1708474368.0606232,-1645.244139212149,-1642.9092265941479,-692.9305306187382,-46.016602516174316
1708474368.0706348,-1645.4776128133137,-1643.02596339473,-695.8492155428286,-54.524383544921875
1708474368.0806465,-1645.0106656109845,-1642.6757529929832,-695.3822241889105,-45.064640045166016
1708474368.0906582,-1644.5437184086552,-1642.208629184299,-697.6004441579182,-50.97815990447998
