# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_xaxi,-25044.773061224492,97.39000000000124,26735.68142857143,287.8249999999989,39369.76979591837,29.2488124642793,up,41.707232257907215,53.291870702739914,-391.31936222437474,0.009346701307169534,1.6081365628764446,100.05453372843178
_xaxi,-24727.177551020406,282.22000000000116,-27850.27918367347,178.64999999999964,-32563.858163265308,31.028416184396377,down,59.510612907167804,32.64051636107706,-391.31810125234915,0.008610507141641735,17.503814374694,87.89085985591494
_xaxi,-25094.420000000002,97.38500000000022,26890.10632653061,293.77999999999884,39318.67755102041,29.097479765375144,up,8.537297730913384,38.16334058197001,-391.32337252776307,0.00827950335171856,-27.90452606261582,102.51437175322089
_xaxi,-25191.442244897953,127.20000000000073,-27548.802244897957,97.26499999999942,-32699.45714285714,18.177752605752254,down,5.539205977398336,22.062115530937866,-391.3230555114008,0.0069293885891047865,-32.549035536702675,70.83450624821279
_xaxi,-25126.544081632655,95.40000000000146,26998.835714285713,291.7950000000001,39177.50734693878,27.068098006619632,up,3.0274577291353815,36.25823150743889,-391.32377512926206,0.007929722357540862,-35.81742205779397,92.22677735409594
_xaxi,-24697.569183673466,345.8299999999999,-27708.00734693877,146.89000000000124,-32591.946122448982,36.83617730484485,down,57.16884449293689,31.768941153344667,-391.31846885078676,0.008733442616062972,14.582393519740624,58.13625564568707
_xaxi,-24905.1612244898,99.375,27067.135918367345,297.75,39197.60489795919,27.613737790917867,up,12.977637283087292,38.45449121903211,-391.3222511702207,0.008152545258905772,-23.882128430034427,84.40668748823606
_xaxi,-24864.92469387755,274.27999999999884,-27750.05693877551,188.5749999999989,-32440.849795918366,33.265067507595354,down,37.24414006588334,51.82592893448487,-391.32027296690615,0.009308052764545506,-2.9637196093596,85.58280531105228
_xaxi,-25039.33775510204,105.34000000000015,26902.42142857143,297.75,39137.95836734694,31.230065860658794,up,7.381633042146085,39.604278680576876,-391.3231970484007,0.008072680201518788,-30.725982305878905,84.58356076530711
_xaxi,-24550.41244897959,335.8850000000002,-27922.144285714283,154.82999999999993,-32454.005306122446,23.346490196560612,down,31.17836078508883,46.44509035743161,-391.32093789248404,0.0084886015580683,-7.795181200908619,80.11604721220014
