# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_yaxi,-30216.58656565657,37.76000000000022,-10659.329696969697,9.925000000001091,-45065.62959595959,20.760294168874246,up,-7.662088319355299,22.446473303173452,-16.02262695306262,17.28987539392805,-1.5302428999074316,24.575742007371637
_yaxi,24609.064444444448,153.04000000000087,-10814.279999999999,67.48999999999978,52296.65131313132,32.80164782897185,down,-20.38104619280595,18.033790030404745,-14.418753127219352,33.95982948679298,-1.082946968947747,20.976651478131576
_yaxi,-30173.584949494954,35.774999999999636,-10550.174747474744,11.909999999998945,-45057.63898989898,24.439327988204933,up,-11.772805516938528,19.09358986096813,-11.556496580484321,16.79580031369949,-0.6168015954097141,21.749209145325185
_yaxi,24432.156767676766,111.29999999999927,-10063.067777777778,57.5649999999996,52790.38757575757,34.542850422846485,down,-15.26994095908927,16.500341658797602,-12.201475325385685,31.931410956192767,-1.4394520701620555,20.53740084711367
_yaxi,-30097.336666666666,33.789999999999054,-10595.007676767676,11.909999999999854,-45123.75555555555,24.08161271916769,up,-11.089523118228167,19.71399346127318,-14.20324351045532,16.626516657750287,0.5264182352224933,22.226117991030648
_yaxi,24360.486161616165,127.20499999999811,-10140.663232323232,59.54999999999927,52790.467171717166,32.591691884276194,down,-20.66548248431814,16.55180259832437,-12.89318829205553,33.38554515745049,-1.9753260071487397,21.631363629847396
_yaxi,-30057.547474747473,37.76000000000022,-10600.461414141413,11.910000000000764,-45156.234545454536,23.83206978098791,up,-10.695487483369668,19.3820606628049,-12.815339446920566,16.730796360206973,-3.200364397437244,22.419909933778843
_yaxi,24330.65383838384,125.21500000000015,-10244.885757575757,57.5649999999996,52806.16666666666,35.88552154512499,down,-19.36501291156155,17.781954017141622,-13.94484645790757,33.75325573359926,-1.5392355323097775,21.302464721149956
_yaxi,-30154.39212121212,35.774999999999636,-10590.03515151515,9.925000000000182,-45078.653232323224,24.784024295081178,up,-9.70841669278467,18.595782437580247,-15.251180161560427,14.37817450747873,-1.190610573793653,20.785465132783216
_yaxi,24409.79272727273,133.16499999999905,-11304.073737373741,55.57999999999993,52199.614646464644,34.00205511653313,down,-15.536596417587761,16.72282011747948,-9.58368723595959,32.51389912793878,1.7903101615663852,20.201125947170148
_yaxi,-30225.901428571426,31.80000000000109,-10662.285714285716,7.940000000000509,-45073.76489795918,18.66292003340543,up,-7.624366208282771,23.00120056408675,-15.210112075884947,18.19249280309411,-0.16604430022293215,25.126038232132327
_yaxi,24661.386734693875,35.779999999998836,-10830.808163265308,49.625,52269.204081632655,20.471941367155463,down,-17.173607178606147,15.480219047410044,-13.62140230642103,34.62723729031917,-4.102992093891787,21.716443747294978
_yaxi,-30179.25734693877,33.789999999999054,-10550.882653061224,11.909999999998945,-45070.77836734694,20.234122457377936,up,-11.277821972523267,19.98421327114627,-9.420172761968384,17.116687844032136,-2.9062535273178542,22.374069388345102
_yaxi,24472.777142857143,35.77499999999782,-10078.614693877551,45.654999999999745,52764.5493877551,23.50369153881286,down,-9.913686612920001,15.367658574491022,-8.836249505274465,33.78415292847734,-1.7588729113534727,20.94514592974177
_yaxi,-30102.190000000002,29.81500000000051,-10597.874489795919,9.924999999999272,-45135.99591836734,21.541006923043522,up,-6.972283444272777,19.868340675293446,-19.255625720697438,16.768904488859615,3.282349056347697,22.853036709031137
_yaxi,24407.635714285723,35.77499999999782,-10154.125714285712,45.654999999999745,52765.92183673469,24.380352299732326,down,-14.85289339525761,15.709744588093665,-8.47582760348668,33.95066836865123,-2.142695712591075,22.23282642996124
_yaxi,-30066.497346938777,27.81999999999971,-10602.168571428572,9.925000000000182,-45168.28163265306,18.518342186449384,up,-9.02367313234495,20.16358103989775,-14.441669832914473,17.165640893057905,-2.3018580938006097,23.166811964478825
_yaxi,24373.970612244895,35.774999999999636,-10257.183673469388,43.67000000000007,52776.656122448985,24.84798204070526,down,-11.762699753085952,15.429078872960014,-9.881858149295683,34.301712504556384,-0.19663900345747218,22.059502633322328
_yaxi,-30159.949591836736,29.81500000000051,-10591.392857142855,9.925000000000182,-45094.99285714285,19.677750825514902,up,-9.25093035708599,19.384492085003853,-13.552275986048235,14.783306662632874,-3.0726631354800995,21.347199447818326
_yaxi,24457.770204081637,35.774999999999636,-11320.576530612245,49.625,52174.20530612246,23.635140743552295,down,-9.18610487417159,14.542976458025109,-6.8068705260712425,33.834999846658135,0.6530829899194006,20.63528123613533
