Epoch Time,SM
1712604256.3608139,106.1660647392273
1712604256.3618193,105.22022098302841
1712604256.3628247,105.53549975156784
1712604256.36383,105.85077852010727
1712604256.3648357,106.1660647392273
1712604256.3658412,107.11190849542618
1712604256.3668466,105.53549975156784
1712604256.367852,108.05775225162506
1712604256.3688574,106.79662227630615
1712604256.3698628,106.48134350776672
1712604256.3708684,106.1660647392273
1712604256.3718739,104.58965599536896
1712604256.3728793,106.1660647392273
1712604256.3738847,105.22022098302841
1712604256.37489,106.1660647392273
1712604256.3758955,106.48134350776672
1712604256.3769011,105.22022098302841
1712604256.3779066,107.11190849542618
1712604256.378912,105.53549975156784
1712604256.3799174,106.48134350776672
1712604256.3809228,106.1660647392273
1712604256.3819282,105.53549975156784
1712604256.3829336,106.48134350776672
1712604256.3839393,105.85077852010727
1712604256.3849447,107.11190849542618
1712604256.38595,107.11190849542618
1712604256.3869555,105.53549975156784
1712604256.387961,106.1660647392273
1712604256.3889663,105.85077852010727
1712604256.389972,105.85077852010727
1712604256.3909774,105.85077852010727
1712604256.3919828,105.53549975156784
1712604256.3929882,107.11190849542618
1712604256.3939936,105.22022098302841
1712604256.394999,105.53549975156784
1712604256.3960047,105.22022098302841
1712604256.39701,106.1660647392273
1712604256.3980155,107.4271872639656
1712604256.399021,106.1660647392273
1712604256.4000263,106.79662227630615
1712604256.4010317,106.1660647392273
1712604256.4020371,105.85077852010727
1712604256.4030428,107.74246603250504
1712604256.4040482,107.4271872639656
1712604256.4050536,107.4271872639656
1712604256.406059,105.53549975156784
1712604256.4070644,105.85077852010727
1712604256.4080698,106.1660647392273
1712604256.4090755,105.85077852010727
1712604256.410081,106.79662227630615
1712604256.4110863,105.53549975156784
1712604256.4120917,105.85077852010727
1712604256.4130971,107.74246603250504
1712604256.4141026,106.1660647392273
1712604256.4151082,107.11190849542618
1712604256.4161136,106.79662227630615
1712604256.417119,105.53549975156784
1712604256.4181244,108.68830978870392
1712604256.4191298,107.11190849542618
1712604256.4201353,106.79662227630615
1712604256.421141,106.1660647392273
1712604256.4221463,105.53549975156784
1712604256.4231517,107.4271872639656
1712604256.4241571,104.58965599536896
1712604256.4251626,105.53549975156784
1712604256.426168,104.27437722682953
1712604256.4271734,105.22022098302841
1712604256.428179,107.4271872639656
1712604256.4291844,106.1660647392273
1712604256.4301898,107.11190849542618
1712604256.4311953,105.85077852010727
1712604256.4322007,106.1660647392273
1712604256.433206,107.11190849542618
1712604256.4342117,106.79662227630615
