Epoch Time,x,y,z,SM
1708452269.36274,-1645.1274024115667,204.08444934421115,31.73065682252248,-15.342577695846558
1708452269.3727524,-1645.4776128133137,203.0335090778492,32.664824415136266,-23.620245456695557
1708452269.3827648,-1645.1274024115667,203.96769046783447,33.36544941972803,-13.24636697769165
1708452269.3927772,-1645.1274024115667,205.25217056274414,33.48221933400189,-21.57447099685669
1708452269.4027894,-1644.7771920098198,204.31798917275887,32.781594329410126,-17.42617964744568
1708452269.4128017,-1645.0106656109845,202.6832103729248,36.051179523821226,-15.601058006286621
1708452269.4228141,-1644.7771920098198,201.04840949729635,34.88347210265972,-23.768398761749268
1708452269.4328265,-1644.7771920098198,202.33288959220602,35.46732443350333,-13.362998962402344
1708452269.442839,-1644.7771920098198,201.63227010656286,30.32940681333895,-21.706862449645996
1708452269.4528513,-1645.244139212149,180.9638186737343,29.979094311043067,-17.60270357131958
1708452269.4628637,-1645.244139212149,157.60964817470975,30.32940681333895,-15.969865322113037
1708452269.4728758,-1645.0106656109845,155.0406879848904,28.11076188528979,-24.193944931030273
1708452269.4828882,-1645.0106656109845,159.12766809816713,27.176594292676008,-13.845285177230835
1708452269.4929006,-1645.0106656109845,152.93881849006368,27.87721929726777,-22.267954349517822
1708452269.502913,-1644.893928810402,154.4568384135211,28.11076188528979,-17.99357533454895
1708452269.5129254,-1645.0106656109845,150.8369379573398,31.030031817930716,-16.272475719451904
1708452269.5229378,-1644.7771920098198,156.5587079083478,29.862324396769203,-24.345252513885498
1708452269.5329502,-1644.7771920098198,150.48662821451822,29.278469306451303,-13.996590375900269
1708452269.5429623,-1644.893928810402,146.3996481012415,28.461074387585676,-22.4255633354187
1708452269.5529747,-1645.244139212149,153.28912823288528,30.796489229908694,-18.018792867660522
1708452269.562987,-1645.244139212149,148.26797776752048,27.87721929726777,-16.367042064666748
1708452269.5729995,-1644.893928810402,153.40589814715915,28.227531799563653,-24.373621940612793
1708452269.5830119,-1645.1274024115667,109.50005716747707,30.56294940136097,-14.20778751373291
1708452269.5930243,-1645.1274024115667,104.59567661638613,22.85607159137726,-22.791218757629395
1708452269.6030366,-1644.893928810402,110.20067665312024,25.191489193174572,-18.415969610214233
1708452269.6130488,-1644.893928810402,118.25786696539984,21.454821582193727,-16.78628444671631
1708452269.6230612,-1644.7771920098198,111.8354664908515,22.388987795070364,-24.82438564300537
1708452269.6330736,-1645.0106656109845,106.46400628266511,24.257321600560786,-14.538768529891968
1708452269.643086,-1645.0106656109845,110.6677563102157,26.592739202358104,-22.9677414894104
1708452269.6530983,-1645.0106656109845,109.96713682457252,22.388987795070364,-18.501079082489014
1708452269.6631107,-1645.0106656109845,105.5298469684742,22.622530383092386,-16.940741539001465
1708452269.6731231,-1645.244139212149,101.44286685519748,24.957946605152554,-24.934711456298828
1708452269.6831353,-1644.893928810402,106.69754611121283,26.943051704653985,-14.56398606300354
1708452269.6931477,-1645.0106656109845,105.5298469684742,25.425031781196594,-23.0560040473938
