Epoch Time,x,y,z,SM
1708451411.664265,1633.8268915812173,-522.0114301752161,-173.86881289658723,-19.32380199432373
1708451411.674277,1633.8268915812173,-527.2650718688965,-173.4018215426692,-29.19017791748047
1708451411.6842895,1633.8268915812173,-525.8640978071425,-170.7166212576407,-26.93950891494751
1708451411.6943016,1633.710154780635,-525.6306242059778,-171.1836126115587,-25.256235599517822
1708451411.7043138,1634.2940153899015,-525.3971064532244,-172.7013345117922,-34.18325662612915
1708451411.714326,1634.1772785893193,-522.8286319308811,-173.75206505810772,-23.989052772521973
1708451411.7243383,1634.2940153899015,-523.8793955908881,-172.35109099635372,-31.99878454208374
1708451411.7343504,1634.1772785893193,-523.295623284799,-170.1328820652432,-28.79615306854248
1708451411.7443626,1633.9436283817997,-519.6764734056261,-170.59987341916118,-26.359505653381348
1708451411.7543747,1633.710154780635,-496.4435983587194,-198.15239641401502,-34.958696365356445
1708451411.7643871,1633.9436283817997,-452.89657734058517,-200.7208709363584,-24.32318687438965
1708451411.7743993,1633.9436283817997,-453.0133141411675,-201.53809476781774,-31.992480754852295
1708451411.7844114,1633.710154780635,-449.51090106257686,-203.75631473682543,-28.824522495269775
1708451411.7944236,1633.8268915812173,-449.16064650924113,-205.74101695307976,-26.142003536224365
1708451411.804436,1634.2940153899015,-454.41433235451024,-205.39078447553845,-34.72543478012085
1708451411.814448,1634.2940153899015,-453.2468318939209,-202.47207747565375,-24.216010570526123
1708451411.8244603,1634.1772785893193,-451.14534872549547,-200.25385750664603,-31.83802366256714
1708451411.8344724,1633.9436283817997,-449.0439097086588,-203.40606018348976,-28.837132453918457
1708451411.8444848,1634.1772785893193,-451.6123400794135,-203.63955586044875,-26.06950283050537
1708451411.854497,1633.8268915812173,-449.16064650924113,-205.62428015249745,-34.72543478012085
1708451411.864509,1633.8268915812173,-450.3281469698305,-203.05582770594842,-24.19079303741455
1708451411.8745213,1633.710154780635,-446.2419615851508,-205.50752127612077,-31.762371063232422
1708451411.8845336,1633.8268915812173,-422.5420951843262,-221.3852493851273,-28.87495756149292
1708451411.8945458,1633.8268915812173,-400.71023835076227,-248.9377834178783,-26.041133403778076
1708451411.904558,1634.060365182382,-381.5635486885353,-226.5221763540197,-34.53630208969116
1708451411.91457,1634.1772785893193,-378.99507416619196,-229.44088335390444,-23.91655206680298
1708451411.9245825,1634.060365182382,-375.7261346887659,-230.95859421624075,-31.384105682373047
1708451411.9345946,1634.410752190484,-380.2793114273636,-231.19208989319978,-28.622782230377197
1708451411.9446068,1634.2940153899015,-381.913803241871,-225.1212022922657,-25.59352159500122
1708451411.9546192,1633.8268915812173,-376.6601173966019,-227.45615906185571,-34.290432929992676
1708451411.9646313,1633.5934179800527,-376.6601173966019,-228.85713312360974,-23.768398761749268
1708451411.9746435,1633.9436283817997,-377.8276178571913,-230.95859421624075,-31.232800483703613
1708451411.9846556,1633.9436283817997,-376.42664379543726,-229.09062880056874,-28.597564697265625
1708451411.994668,1634.1772785893193,-377.5941001044379,-227.10590450852004,-25.495803356170654
1708451412.0046802,1633.9436283817997,-372.5739320119222,-229.20738767694542,-34.23999547958374
1708451412.0146923,1634.1772785893193,-341.2854892236215,-226.75567203097873,-23.56665849685669
1708451412.0247045,1634.1772785893193,-329.0269330695823,-271.35341255753127,-31.062581539154053
1708451412.0347168,1634.1772785893193,-308.0123000674777,-242.63340013998524,-28.380062580108643
