# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_zaxi,-3046.9452419354843,119.19499999999971,-3902.56185483871,108.85499999999956,14802.1485483871,123.56247358538151,down,-28.893864502172466,87.82324435892951,-73.82204208173528,145.03882271881452,-23.303020778796352,75.42348244436491
_zaxi,-1935.6334677419354,19.0,2817.1959677419354,22.139999999999418,15655.522903225816,5.48935227012006,up,-10.960584322038457,59.973375270415204,111.45515095654628,132.3663592374895,42.484089897643216,46.158402256185155
_zaxi,-2820.30879032258,31.094999999999573,-2910.3089516129025,14.760000000000446,16278.46879032258,15.986783432084266,down,-68.54193709018924,61.28347638303466,-161.6383729566727,127.40370728416539,-72.65649953910626,62.247822870974446
_zaxi,-1896.5697580645165,20.729999999999677,2855.7624193548386,77.48999999999796,15747.854193548386,51.308968924462704,up,36.31045547506466,59.82201460364878,69.6672215863607,136.78210545284796,-12.032620928195623,51.692454413176904
_zaxi,-2618.804274193548,20.729999999999563,-2819.7254032258065,38.7450000000008,16029.02790322581,14.870186088722548,down,34.990471880656905,60.987563590713705,-34.95074342096458,130.6894350134775,29.071715630904393,56.499198630695034
_zaxi,-2003.8145161290329,10.364999999999895,2803.9238709677425,38.74499999999898,15499.369112903234,23.22084696755048,up,29.281417697582633,50.949892333398665,114.90662883087306,118.46286755875485,13.757683908802127,40.64932226242677
_zaxi,-2732.8770967741934,24.18500000000131,-2824.218870967741,16.60499999999979,16073.484435483871,19.303234824278956,down,-72.86997430815762,53.606279821145534,-142.79160620813377,123.75205485584428,-74.5197414528078,56.48625621566266
_zaxi,-2167.3124999999995,22.454999999999927,2751.9662903225812,22.139999999999418,15467.52403225807,18.979114026339904,up,-34.197567963801326,54.665826352938936,70.1186099920551,125.99331838925508,39.30505552422268,44.20830245411427
_zaxi,-2822.036129032257,29.364999999999554,-2727.624193548387,38.7450000000008,15828.505806451618,25.36303221978714,down,-46.693869125962564,61.930419225057726,74.32256942431272,132.53541685941306,-9.854500930570058,63.17635901821482
_zaxi,-2082.358790322581,12.094999999999345,2771.1900000000005,20.29500000000189,15462.787500000002,41.63530551736471,up,35.61350519472064,57.80630049777844,119.43948380471755,133.14122698632528,10.149493165699235,47.58476471603462
_zaxi,-2492.3623387096773,96.74000000000001,-2657.3058870967748,51.65999999999963,15739.285887096772,47.315106654866774,down,-16.509965340080996,71.57674726292875,118.35269128092466,131.77071754249772,24.562874042776446,67.69632583410919
_zaxi,-2145.3574193548384,131.28999999999928,2697.2114516129036,129.15000000000146,15615.732177419355,88.48172977586812,up,13.245257154924523,70.7068983703745,-45.601401290559465,157.28352802125715,-36.238149151888514,46.02006974158813
_zaxi,-2834.0724193548385,91.55999999999949,-3406.078306451613,95.93999999999869,15336.239032258065,80.72549005255271,down,11.634382509293317,65.61582304172343,33.1752655134769,160.74700226316304,26.645283900476418,66.28339265399318
_zaxi,-1928.8922580645167,115.74000000000012,3415.6008870967753,118.08000000000175,14971.989516129033,69.38626948693963,up,3.2788759503860154,76.22591750932898,58.5205589441922,142.47857021916664,15.78175387580423,57.609496456090234
_zaxi,-2910.2782258064517,95.01499999999942,-3477.081048387098,35.05500000000029,15381.299032258064,64.68067354093196,down,-39.56105469074488,72.57704888264395,-132.3130736718967,125.00009690160292,-42.26711829288334,67.16060328863112
_zaxi,-2151.625967741935,8.639999999999418,3246.4262903225795,36.900000000001455,14927.76983870968,21.973071972517303,up,-87.38950816508272,58.15700079663382,-95.79032445009426,124.17401376579754,6.740176433188592,43.749282545606626
_zaxi,-2779.684516129032,108.83500000000095,-3582.2758064516133,90.40500000000043,14821.981129032261,93.13216606080184,down,-32.546383635550185,73.75540422597267,55.53946637592999,138.1948465460705,-3.1391518290928304,75.03466208348463
_zaxi,-1946.9462903225808,114.01499999999965,3736.987983870967,130.99499999999898,14270.542258064517,61.969019039416516,up,-10.259264875481765,74.95393663125205,41.40624315302167,158.07203058328625,22.81550166033985,57.93249438895207
_zaxi,-2999.4685483870962,124.38000000000102,-3703.1530645161292,108.85500000000138,14745.942822580642,116.27627748488749,down,-54.627706072314524,75.43592396174377,-26.58342589564504,165.6811460607605,-33.21031919426711,78.42762391428754
_zaxi,-2038.224758064516,101.9249999999995,3720.1449193548383,127.30500000000029,14317.938951612905,97.16434598324993,up,-62.964385403592765,65.3765058163126,-6.615943083834862,170.35659160465275,15.12775973068649,54.75858142384783
_zaxi,-3046.9452419354843,119.19499999999971,-3902.56185483871,108.85499999999956,14802.1485483871,123.56247358538151,down,-28.893864502172466,87.82324435892951,-73.82204208173528,145.03882271881452,-23.303020778796352,75.42348244436491
