# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_yaxi,-17899.29758064516,122.65499999999884,-23163.260806451617,75.64500000000044,11357.113225806452,81.8114105393183,up,-26.96163083579994,69.66294120898657,-26.3306844775957,65.11343045627176,-8.85139351995388,109.72503173293914
_yaxi,10610.24943548387,82.91999999999825,-22648.297500000004,108.85499999999956,-2835.831451612903,76.56032546292913,down,-12.614108900013134,66.78542229233871,-38.147054429149534,97.81558364026193,-36.77109126217607,110.22513041973872
_yaxi,-17964.24629032258,91.55500000000029,-22909.84112903225,31.36499999999978,11327.904838709683,77.18294791706045,up,-20.73126064008709,71.11852672265874,17.17733390515407,60.34768995053833,-63.60481271851793,103.4301309822855
_yaxi,10629.834435483872,46.64499999999589,-22494.239999999994,40.590000000000146,-2449.620322580646,28.32765558361093,down,-34.11918337218601,58.65190419675004,-15.791226079870787,81.5533661628539,-96.19730678369866,83.4363297937604
_yaxi,-18171.434112903225,82.92000000000007,-23096.394435483875,36.899999999999636,11073.304193548389,31.505332781997417,up,18.482130621299508,62.964855539252696,-21.84170900658133,64.93841353641778,86.42405405028818,91.78504957150722
_yaxi,10726.828387096773,53.55499999999938,-22564.588064516123,36.900000000001455,-2896.859838709677,54.84318133262916,down,26.44374033235022,56.848082648301116,-85.69286699876763,78.76055785937321,48.30406635403965,92.4777811865246
_yaxi,-18091.663064516128,110.56000000000131,-22857.466935483866,53.5049999999992,11110.51548387097,80.15747454084213,up,5.423527826933567,70.64209188910317,-26.68343242339431,70.02366318159598,57.85891896218225,95.27655580602305
_yaxi,11006.875967741931,15.55000000000291,-22038.911854838712,25.829999999999927,-2885.0835483870965,6.963190800102419,down,-45.01395191932421,46.36448613939894,10.45098190259532,67.6444412267179,-100.64677540169986,78.96303989632538
_yaxi,-18207.070322580643,6.9099999999998545,-22850.682096774195,53.5049999999992,11315.020483870969,22.16825596086741,up,-78.58190152508485,50.385019516148006,-51.45502830617267,48.9327648878021,-66.27348954910254,81.91069637313353
_yaxi,10393.419032258065,3.4499999999970896,-22760.039032258068,12.915000000000873,-2894.492016129033,4.281154309943453,down,30.337968348313197,46.090535423020384,-95.96626806703658,66.18760158285357,26.252979323330504,76.72390667927739
_yaxi,-18070.31887096774,65.64500000000044,-22951.085806451603,18.450000000000728,11098.141209677418,34.52791761031072,up,3.1242346586002805,56.84115850372645,-44.62047527887298,53.962262190351595,83.51863804390804,84.89328137084644
_yaxi,10694.228225806455,60.465000000001055,-22472.754677419354,70.10999999999876,-3065.3214516129033,15.905887918424362,down,-7.598259954254096,56.07725637691469,-18.8737805059151,77.6933314227338,71.81833669807236,79.69914899302927
_yaxi,-18222.592500000006,12.095000000001164,-22930.52298387097,59.039999999999054,11297.67282258065,38.231811985284445,up,-69.72173039042522,57.108530022693266,-55.065154699133835,54.30780069683834,-42.90817145366192,88.20871205403719
_yaxi,11030.479596774196,10.3650000000016,-22354.763951612895,20.295000000000073,-3028.4414516129036,7.890881803369717,down,47.647251249953435,50.424334572544154,-101.14844718052653,71.1284209045603,49.560633185094964,81.06623562596572
_yaxi,-17839.11153225806,17.274999999999636,-22857.16935483871,9.225000000000364,11215.702822580648,3.8006539251612006,up,18.419792291702368,55.07021052256691,-23.564760968307937,53.59318426544932,78.58914880449156,81.72902457539642
_yaxi,10655.831129032256,12.095000000001164,-22395.413467741928,18.44999999999891,-3080.960967741936,12.83205458490329,down,-62.27388544538415,56.24330315879819,33.613733219274984,73.6831029478646,55.27854883773249,79.7274453932093
_yaxi,-18097.848790322583,74.28499999999985,-22893.71225806452,75.64500000000044,11075.76129032258,21.34967341170921,up,30.394824386801996,63.86447906293405,-10.279730375446437,65.08880890969913,75.45378831245938,81.24229505020742
_yaxi,10797.040241935487,44.914999999995416,-22406.275161290327,60.88500000000022,-2855.4248387096777,19.611272247550243,down,-4.765325390435151,56.45786918212307,-64.46317773228415,73.00690835371289,-67.33088749223501,81.51336639156985
_yaxi,-18103.700887096773,62.18499999999949,-22913.35258064516,57.19500000000153,11080.885403225804,11.87968857520578,up,22.464678783500265,67.3649719147089,-44.1711527891536,73.57928392832534,74.93837179712855,73.29920646545719
_yaxi,10813.257983870972,57.00999999999749,-22469.570564516125,70.11000000000058,-2839.6063709677414,79.05008805502752,down,12.012726225062046,68.8155103884204,-72.71501024640092,66.02992099100983,-40.33564918413995,101.69190097300012
