Epoch Time,SM
1712606819.8141947,-23.40998500585556
1712606819.8152003,-22.779544815421104
1712606819.8162062,-24.670863524079323
1712606819.8172119,-22.46432565152645
1712606819.8182175,-23.40998500585556
1712606819.8192234,-23.725204169750214
1712606819.820229,-23.40998500585556
1712606819.8212347,-26.56218223273754
1712606819.8222406,-23.725204169750214
1712606819.8232462,-24.040425196290016
1712606819.824252,-24.040425196290016
1712606819.8252578,-24.670863524079323
1712606819.8262634,-24.670863524079323
1712606819.827269,-22.779544815421104
1712606819.828275,-23.725204169750214
1712606819.8292806,-23.40998500585556
1712606819.8302863,-24.040425196290016
1712606819.8312922,-24.040425196290016
1712606819.8322978,-22.149106487631798
1712606819.8333035,-23.094765841960907
1712606819.834309,-22.779544815421104
1712606819.835315,-22.779544815421104
1712606819.8363206,-23.725204169750214
1712606819.8373263,-23.40998500585556
1712606819.8383322,-24.040425196290016
1712606819.8393378,-23.40998500585556
1712606819.8403435,-22.779544815421104
1712606819.8413494,-24.35564436018467
1712606819.842355,-22.779544815421104
1712606819.8433607,-24.986082687973976
1712606819.8443666,-26.24696120619774
1712606819.8453722,-24.35564436018467
1712606819.8463778,-24.35564436018467
1712606819.8473837,-23.094765841960907
1712606819.8483894,-23.40998500585556
1712606819.849395,-23.40998500585556
1712606819.850401,-23.40998500585556
1712606819.8514066,-23.40998500585556
1712606819.8524122,-21.518666297197342
1712606819.853418,-24.040425196290016
1712606819.8544238,-23.40998500585556
1712606819.8554294,-24.040425196290016
1712606819.8564353,-23.725204169750214
1712606819.857441,-21.833887323737144
1712606819.8584466,-24.040425196290016
1712606819.8594525,-24.040425196290016
1712606819.8604581,-25.30130371451378
1712606819.8614638,-24.040425196290016
1712606819.8624697,-23.725204169750214
1712606819.8634753,-23.40998500585556
1712606819.864481,-24.670863524079323
1712606819.8654869,-23.094765841960907
1712606819.8664925,-24.040425196290016
1712606819.8674982,-21.518666297197342
1712606819.868504,-22.46432565152645
1712606819.8695097,-22.149106487631798
1712606819.8705153,-21.833887323737144
1712606819.871521,-24.35564436018467
1712606819.872527,-22.779544815421104
1712606819.8735325,-23.725204169750214
1712606819.8745382,-23.725204169750214
1712606819.875544,-23.725204169750214
1712606819.8765497,-24.040425196290016
1712606819.8775554,-22.46432565152645
1712606819.8785613,-24.35564436018467
1712606819.879567,-23.40998500585556
1712606819.8805726,-23.725204169750214
1712606819.8815784,-23.725204169750214
1712606819.882584,-21.833887323737144
1712606819.8835897,-24.670863524079323
1712606819.8845956,-21.518666297197342
1712606819.8856013,-24.040425196290016
1712606819.886607,-23.725204169750214
1712606819.8876128,-22.149106487631798
1712606819.8886185,-24.35564436018467
1712606819.889624,-23.094765841960907
1712606819.89063,-23.40998500585556
1712606819.8916357,-23.40998500585556
1712606819.8926413,-22.779544815421104
1712606819.8936472,-25.30130371451378
1712606819.8946528,-23.725204169750214
1712606819.8956585,-24.35564436018467
1712606819.8966644,-23.094765841960907
1712606819.89767,-22.779544815421104
1712606819.8986757,-24.040425196290016
1712606819.8996816,-23.094765841960907
1712606819.9006872,-24.35564436018467
1712606819.9016929,-23.094765841960907
1712606819.9026988,-23.40998500585556
1712606819.9037044,-23.094765841960907
1712606819.90471,-22.46432565152645
1712606819.905716,-24.040425196290016
1712606819.9067216,-23.094765841960907
1712606819.9077272,-23.40998500585556
1712606819.908733,-24.670863524079323
1712606819.9097388,-25.30130371451378
1712606819.9107444,-24.986082687973976
1712606819.91175,-23.40998500585556
1712606819.912756,-22.779544815421104
1712606819.9137616,-24.670863524079323
1712606819.9147673,-22.46432565152645
1712606819.9157732,-24.040425196290016
1712606819.9167788,-23.725204169750214
1712606819.9177845,-22.779544815421104
1712606819.9187903,-23.725204169750214
1712606819.919796,-23.40998500585556
1712606819.9208016,-23.094765841960907
1712606819.9218075,-24.670863524079323
1712606819.9228132,-23.40998500585556
