Epoch Time,SM
1712606809.657976,-23.725204169750214
1712606809.6589804,-23.094765841960907
1712606809.6599848,-22.779544815421104
1712606809.6609893,-23.40998500585556
1712606809.6619937,-24.670863524079323
1712606809.6629982,-23.094765841960907
1712606809.6640027,-23.725204169750214
1712606809.665007,-22.46432565152645
1712606809.6660116,-23.40998500585556
1712606809.667016,-24.040425196290016
1712606809.6680205,-23.094765841960907
1712606809.669025,-24.040425196290016
1712606809.6700294,-23.40998500585556
1712606809.6710339,-23.40998500585556
1712606809.6720383,-24.670863524079323
1712606809.6730428,-24.040425196290016
1712606809.674047,-24.35564436018467
1712606809.6750515,-23.725204169750214
1712606809.676056,-24.040425196290016
1712606809.6770604,-23.725204169750214
1712606809.6780648,-22.779544815421104
1712606809.6790693,-23.40998500585556
1712606809.6800737,-23.094765841960907
1712606809.6810782,-23.725204169750214
1712606809.6820827,-22.779544815421104
1712606809.683087,-22.149106487631798
1712606809.6840916,-23.40998500585556
1712606809.685096,-23.40998500585556
1712606809.6861005,-24.35564436018467
1712606809.687105,-23.725204169750214
1712606809.6881094,-22.779544815421104
1712606809.6891139,-24.670863524079323
1712606809.6901183,-23.725204169750214
1712606809.6911228,-23.40998500585556
1712606809.6921272,-23.094765841960907
1712606809.6931317,-22.779544815421104
1712606809.6941361,-23.725204169750214
1712606809.6951406,-22.779544815421104
1712606809.696145,-23.725204169750214
1712606809.6971495,-22.779544815421104
1712606809.698154,-20.888227969408035
1712606809.6991584,-23.40998500585556
1712606809.700163,-23.094765841960907
1712606809.7011673,-23.094765841960907
1712606809.7021718,-23.40998500585556
1712606809.7031763,-22.149106487631798
1712606809.7041807,-24.040425196290016
1712606809.705185,-23.094765841960907
1712606809.7061894,-24.040425196290016
1712606809.7071939,-23.725204169750214
1712606809.7081983,-23.094765841960907
1712606809.7092028,-23.40998500585556
1712606809.7102072,-24.986082687973976
1712606809.7112117,-23.725204169750214
1712606809.7122161,-23.40998500585556
1712606809.7132206,-24.040425196290016
