# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_xaxi,-22215.19598901099,217.66499999999905,21672.028928571424,167.89500000000044,56038.358260869565,108.99574192814215,up,28.053687856637897,5.121547848811758,-391.3212096864956,0.007547100640714513,-8.73632617920431,0.2530601615419096
_xaxi,-26474.83668831169,67.375,-21947.180310559004,158.67000000000007,-47267.654720496896,80.51377076815449,down,27.215503616186574,5.089831825618586,-391.32144241610473,0.007238492267444144,-8.727476590193687,0.25808366241469
_xaxi,-23076.460171428575,247.03000000000065,21652.480714285717,191.8799999999992,55773.01327380953,77.71985810234575,up,28.476823467243378,5.135327621908687,-391.32142679943445,0.007332211922273955,-8.707351480609276,0.26570131894906457
_xaxi,-26531.39551948052,79.46500000000015,-22057.813636363637,130.9950000000008,-47217.95322981367,95.05743686768638,down,27.76212971851853,5.103432068799992,-391.32149547935796,0.0072371901764861175,-8.702814542775135,0.24920087838744068
_xaxi,-23022.52686813187,259.125,22104.901071428572,182.65500000000065,55584.12333333334,63.34682459688114,up,27.687271024453715,5.186011182068611,-391.3213647951616,0.0073187286920005845,-8.70898849617308,0.2535480423873843
_xaxi,-25418.258376623373,96.73999999999978,-22106.033664596274,219.5550000000003,-47777.70064935065,97.33607637722777,down,30.299474063049676,5.133234682234983,-391.32108051213737,0.007442088947803891,-8.730077628543272,0.2633532989625906
_xaxi,-22852.909395604398,103.64999999999964,21959.629285714287,95.94000000000051,55716.38071428572,145.56613165160888,up,28.638950672572054,5.096473308530103,-391.3213700079103,0.007276491117171047,-8.739335431984083,0.2601822476796167
_xaxi,-26543.487857142856,126.11000000000058,-22273.504658385093,177.1200000000008,-47199.34292207793,95.07588992671869,down,28.13202218287117,5.125317663889207,-391.3213236628506,0.007371767206681931,-8.737794598584207,0.26507276672155416
_xaxi,-24328.649450549452,172.75,22228.56,99.6299999999992,54853.55047619048,116.88066426207871,up,28.052654072599108,5.059358920345274,-391.32147336142947,0.007232195228170465,-8.737983334590853,0.2599523678726283
_xaxi,-26310.141363636365,63.91500000000087,-22280.19708074534,134.6849999999995,-47308.705279503105,92.51384847190862,down,29.15292318737659,5.0654282243172135,-391.32127488955786,0.0072068005682527515,-8.591986678696255,0.25640771190371126
