# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_yaxi,25448.916693548388,186.5699999999997,6984.098709677417,298.8899999999994,68140.8675,93.57890601523427,up,29.145315769672404,5.06681259887766,-391.3212403953858,0.0072817299181945445,-8.747386357074003,0.25814748569221735
_yaxi,-29151.173951612902,991.585000000001,9399.620322580644,1075.6349999999984,-60752.41750000001,1523.3128631827751,down,28.648979918475806,5.089354576446252,-391.3212336639911,0.007427485372686481,-8.736954870105034,0.2651862608634407
_yaxi,25396.2289516129,8.6349999999984,7246.148225806452,118.07999999999811,68066.83717741935,17.788365423849744,up,28.904308822729977,5.172939856429887,-391.32121943265673,0.007183568247931912,-8.731602524361202,0.256142037022022
_yaxi,-29223.03306451613,1255.8899999999994,8926.943225806452,1295.1900000000023,-60557.38032258064,1748.285129940441,down,28.646751726627993,5.096895633029458,-391.3212545472155,0.007234892415235935,-8.737767534456784,0.2660514724464755
_yaxi,25281.739032258065,67.36999999999898,7287.75,134.6850000000013,68183.85782258066,46.58755156242367,up,28.559292460523064,5.079599824398587,-391.32166020650044,0.00716822081308173,-8.696230720717207,0.26128559625839687
_yaxi,-29337.96733870968,837.835000000001,8783.74741935484,1047.9599999999991,-60780.729516129046,1295.4536544117655,down,29.841724738957677,5.098135304940196,-391.32163953528834,0.00719618464274386,-8.748738459312213,0.2626688062164162
_yaxi,25276.780967741935,89.82499999999891,7476.059032258064,86.71500000000015,68060.21604838708,26.69603618694041,up,30.412129812838,5.1698660619367605,-391.3210584887201,0.007330633891769046,-8.763534511202604,0.25919068776165394
_yaxi,-29427.212419354837,1190.25,8828.414274193548,1234.3050000000003,-60589.58629032258,1158.434873343415,down,30.37710270082604,5.148055039141956,-391.3214714624338,0.00733102389014596,-8.747561502530736,0.2515496451290346
_yaxi,25532.534193548385,105.3799999999992,7559.530403225807,118.07999999999811,67949.57516129033,61.86847004948648,up,29.922128101340984,5.080447997525959,-391.32123369049265,0.0074603679242022,-8.67945908357905,0.2526760421273126
_yaxi,-29274.383548387097,1394.0950000000012,8912.540322580642,1474.1549999999988,-60494.01580645162,1250.792915756484,down,29.644300251586984,5.076958712748527,-391.3212475243037,0.0073478034829692965,-8.66775256875813,0.2623189475172169
