Epoch Time,x,y,z,SM
1708472351.5194888,-1644.5437184086552,-1642.5590161924008,-580.5021745187264,-30.678014755249023
1708472351.5295026,-1644.5437184086552,-1642.4421027854637,-578.2839545497187,-37.300779819488525
1708472351.5395164,-1644.076594599971,-1641.9751555831342,-577.2332350413004,-36.780667304992676
1708472351.5495303,-1644.076594599971,-1642.3253659848813,-581.2026836253979,-48.09074878692627
1708472351.559544,-1644.4269816080728,-1642.4421027854637,-581.9031485804804,-40.424604415893555
1708472351.569558,-1644.4269816080728,-1642.0918923837166,-584.1213685494881,-47.09465503692627
1708472351.579572,-1644.076594599971,-1641.9751555831342,-585.5223426112422,-47.611613273620605
1708472351.5895858,-1644.3100682011357,-1642.208629184299,-570.3451015331127,-43.242669105529785
1708472351.5995996,-1644.3100682011357,-1642.4421027854637,-672.0326123414216,-52.73393630981445
1708472351.6096134,-1644.6604552092374,-1642.4421027854637,-649.5002464011864,-43.772239685058594
1708472351.6196272,-1644.3100682011357,-1642.208629184299,-657.2056258166277,-49.63217258453369
1708472351.629641,-1644.3100682011357,-1642.208629184299,-656.9721080638744,-49.657392501831055
1708472351.6396549,-1644.4269816080728,-1642.4421027854637,-656.2716431087917,-45.01420497894287
1708472351.6496687,-1644.4269816080728,-1642.208629184299,-657.32236261721,-53.73003005981445
1708472351.6596825,-1644.3100682011357,-1642.0918923837166,-656.0381253560383,-44.48463439941406
1708472351.6696963,-1644.076594599971,-1641.9751555831342,-654.7539322464554,-50.05772113800049
1708472351.6797101,-1644.076594599971,-1641.9751555831342,-653.8199495386194,-49.93478298187256
1708472351.6897242,-1644.5437184086552,-1642.5590161924008,-656.1549063082094,-45.20333766937256
1708472351.699738,-1644.5437184086552,-1642.4421027854637,-659.5405825862177,-53.84350776672363
1708472351.7097518,-1644.5437184086552,-1642.3253659848813,-661.1750744007252,-44.62018013000488
1708472351.7197657,-1644.1933314005532,-1642.208629184299,-661.4085480018898,-50.180654525756836
1708472351.7297795,-1644.6604552092374,-1642.6757529929832,-604.4355145207157,-49.75510597229004
1708472351.7397933,-1644.4269816080728,-1642.208629184299,-770.8014382256401,-45.81486225128174
1708472351.7498071,-1644.3100682011357,-1642.208629184299,-737.5282711452908,-54.66622829437256
1708472351.759821,-1643.8431209988064,-1642.0918923837166,-738.2287361003735,-45.56899070739746
1708472351.7698348,-1644.076594599971,-1641.9751555831342,-738.6957274542914,-51.17990016937256
1708472351.7798486,-1644.1933314005532,-1642.3253659848813,-738.8125084064625,-51.186203956604004
1708472351.7898624,-1644.4269816080728,-1642.5590161924008,-738.6957274542914,-46.41377925872803
1708472351.7998765,-1644.3100682011357,-1642.0918923837166,-739.2794997603804,-55.07601737976074
1708472351.8098903,-1644.3100682011357,-1642.208629184299,-738.8125084064625,-45.8369255065918
1708472351.819904,-1644.7771920098198,-1642.9092265941479,-738.5789906537091,-51.35327339172363
1708472351.829918,-1644.7771920098198,-1642.4421027854637,-741.4976755777994,-51.334357261657715
1708472351.8399317,-1644.3100682011357,-1642.0918923837166,-741.9647110833062,-46.4988899230957
1708472351.8499455,-1643.9598577993886,-1641.9751555831342,-744.2996237013075,-55.148515701293945
1708472351.8599594,-1643.3761737964771,-1642.208629184299,-696.6664614500822,-45.65410137176514
1708472351.8699732,-1497.44122116654,-1642.208629184299,-897.5897894965277,-52.248497009277344
