Epoch Time,x,y,z,SM
1708473770.9461656,544.3547390125416,1626.0032300595883,1630.0902543244538,0.04014910664409399
1708473770.9561763,543.0702809934263,1626.3536170676903,1630.0902543244538,10.661977529525757
1708473770.9661872,542.9535000412552,1626.236703660753,1630.4404647262006,6.790322661399841
1708473770.976198,542.7199381369131,1625.886493259006,1629.9735175238714,19.404728412628174
1708473770.986209,542.1360775276466,1626.3536170676903,1630.0902543244538,14.565160274505615
1708473770.9962196,544.5883009168837,1626.3536170676903,1630.3237279256184,17.437373399734497
1708473771.0062306,543.6541416026928,1626.8205642700195,1630.557378133138,21.589627265930176
1708473771.0162413,543.8876593554461,1626.236703660753,1630.557378133138,13.594093322753906
1708473771.0262523,458.87845533865465,1626.236703660753,1630.3237279256184,23.7461519241333
1708473771.036263,182.83215937791047,1625.886493259006,1629.7398673163518,17.40269184112549
1708473771.0462737,193.34152892783834,1626.236703660753,1630.3237279256184,19.19348955154419
1708473771.0562847,193.34152892783834,1626.236703660753,1630.0902543244538,22.790849208831787
1708473771.0662954,191.00610856656675,1626.1199668601707,1630.0902543244538,14.375990629196167
1708473771.0763063,192.29058866147642,1625.886493259006,1629.8566041169342,24.260060787200928
1708473771.086317,189.83840942382812,1626.3536170676903,1630.557378133138,17.806252241134644
1708473771.096328,189.60486959528038,1626.4703538682725,1630.4404647262006,19.34482455253601
1708473771.1063387,187.5029890625565,1626.236703660753,1630.206991125036,22.976865768432617
1708473771.1163497,186.45204879619456,1626.1199668601707,1629.8566041169342,14.498951435089111
1708473771.1263604,189.72162847165708,1626.3536170676903,1630.3237279256184,24.310505390167236
1708473771.1363711,188.67068820529514,1626.236703660753,1630.206991125036,17.93236494064331
1708473771.146382,190.772568738019,1626.0032300595883,1630.206991125036,19.34482455253601
1708473771.1563928,187.97006871965195,1625.7697564584237,1629.8566041169342,23.077754974365234
1708473771.1664038,-112.10910699985645,1625.6530196578412,1629.7398673163518,14.543089866638184
1708473771.1764145,-181.34068559717247,1625.886493259006,1630.0902543244538,24.348340034484863
1708473771.1864254,-183.20866205074168,1626.236703660753,1630.4404647262006,18.030102252960205
1708473771.1964362,-185.77710345939352,1625.886493259006,1630.0902543244538,19.31644916534424
1708473771.2064471,-187.76182775144224,1626.0032300595883,1630.0902543244538,23.109283447265625
1708473771.2164578,-187.87858662781892,1626.1199668601707,1630.0902543244538,14.565160274505615
1708473771.2264688,-189.62979316711426,1626.3536170676903,1630.3237279256184,24.332575798034668
1708473771.2364795,-190.91403042828594,1625.7697564584237,1629.8566041169342,18.10261607170105
1708473771.2464902,-192.66523696758128,1625.5361062509041,1629.7398673163518,19.259698390960693
1708473771.2565012,-190.79727155190926,1625.7697564584237,1629.8566041169342,23.15657615661621
1708473771.266512,-188.3455779817369,1626.0032300595883,1630.206991125036,14.587229490280151
1708473771.2765229,-188.1120823047779,1626.0032300595883,1629.9735175238714,24.348340034484863
1708473771.2865336,-187.06134072056523,1625.5361062509041,1630.0902543244538,18.153061866760254
1708473771.2965446,-649.383509600604,1625.7697564584237,1630.0902543244538,19.209253787994385
1708473771.3065553,-569.2943820246943,1625.886493259006,1630.3237279256184,23.21647882461548
1708473771.3165662,-572.329803749367,1626.0032300595883,1630.3237279256184,14.62191104888916
1708473771.326577,-574.664760518957,1626.0032300595883,1630.0902543244538,24.33572769165039
1708473771.3365877,-574.1977691650391,1625.6530196578412,1629.8566041169342,18.219270706176758
1708473771.3465986,-574.8982782717104,1625.886493259006,1629.9735175238714,19.18718457221985
1708473771.3566093,-577.2332350413004,1625.886493259006,1630.0902543244538,23.266925811767578
1708473771.3666203,-577.7002263952185,1625.7697564584237,1629.9735175238714,14.672355651855469
1708473771.376631,-580.9691658726445,1625.5361062509041,1629.6231305157696,24.332575798034668
1708473771.386642,-577.9336999963831,1626.0032300595883,1630.206991125036,18.26656222343445
1708473771.3966527,-575.3652696256285,1626.1199668601707,1630.4404647262006,19.15250301361084
1708473771.4066637,-576.2992523334644,1626.1199668601707,1630.557378133138,23.298451900482178
1708473771.4166744,-576.6495068868,1625.886493259006,1630.206991125036,14.66920256614685
1708473771.426685,-569.7613733786123,1625.886493259006,1630.0902543244538,24.297895431518555
1708473771.436696,-926.0763062371147,1625.886493259006,1630.0902543244538,18.291785717010498
1708473771.4467068,-959.2327365168818,1625.886493259006,1629.9735175238714,19.083141088485718
1708473771.4567177,-959.4662101180464,1625.6530196578412,1629.8566041169342,23.31106424331665
1708473771.4667284,-959.6997720223885,1625.3026326497395,1629.6231305157696,14.725953340530396
1708473771.4767394,-960.4002811290599,1625.5361062509041,1629.9735175238714,24.288434982299805
1708473771.4867501,-960.7504915308069,1626.0032300595883,1630.3237279256184,18.36114764213562
1708473771.496761,-962.9686673482258,1626.1199668601707,1630.4404647262006,19.042154550552368
1708473771.5067718,-963.7859132554795,1625.886493259006,1629.9735175238714,23.355202674865723
1708473771.5167825,-963.4357028537326,1625.886493259006,1630.206991125036,14.738564491271973
1708473771.5267935,-961.2174387331362,1626.1199668601707,1630.4404647262006,24.256908893585205
1708473771.5368042,-960.5170179296423,1625.886493259006,1630.0902543244538,18.386369943618774
1708473771.5468152,-961.9179478398075,1625.4193694503217,1629.6231305157696,18.972792625427246
1708473771.5568259,-956.7810870982981,1625.4193694503217,1629.5063937151872,23.380424976348877
1708473771.5668368,-1279.1222996181912,1625.4193694503217,1629.9735175238714,14.760634899139404
1708473771.5768476,-1314.8472044203015,1625.5361062509041,1629.9735175238714,24.29158926010132
1708473771.5868585,-1321.3850833751537,1625.6530196578412,1630.206991125036,18.458884954452515
