Epoch Time,x,y,z
1714594014.1575563,373.55595164828827,373.55595164828827,-377.48350037468805
1714594014.1676054,373.55595164828827,373.55595164828827,-378.72071619387026
1714594014.1776545,373.55595164828827,373.55595164828827,-378.697360003436
1714594014.1877036,373.55595164828827,373.55595164828827,-378.72071619387026
1714594014.1977527,373.55595164828827,373.55595164828827,-378.1837887234158
1714594014.2078018,373.55595164828827,373.55595164828827,-377.97371546427405
1714594014.217851,373.55595164828827,373.55595164828827,-376.57313876681854
1714594014.2279003,373.55595164828827,373.55595164828827,-376.73654379668056
1714594014.2379494,373.55595164828827,373.55595164828827,-376.57313876681854
1714594014.2479985,373.55595164828827,373.55595164828827,-376.6781753963894
1714594014.2580476,373.55595164828827,373.55595164828827,-377.39016391612864
1714594014.2680967,373.55595164828827,373.55595164828827,-378.5806232028537
1714594014.2781458,373.55595164828827,373.55595164828827,-378.62733558372213
1714594014.288195,373.55595164828827,373.55595164828827,-378.09045226485637
1714594014.298244,373.55595164828827,373.55595164828827,-378.63899160314486
1714594014.308293,373.55595164828827,373.55595164828827,-377.69361778541844
1714594014.3183422,373.55595164828827,373.55595164828827,-376.6665193769667
1714594014.3283913,373.55595164828827,373.55595164828827,-376.5847947862413
1714594014.3384404,373.55595164828827,373.55595164828827,-376.64316318653243
1714594014.3484898,373.55595164828827,373.55595164828827,-376.6081509766755
1714594014.3585389,373.55595164828827,373.55595164828827,-377.3434515352602
1714594014.368588,373.55595164828827,373.55595164828827,-378.5456109929968
1714594014.378637,373.55595164828827,373.55595164828827,-378.09045226485637
1714594014.3886862,373.55595164828827,373.55595164828827,-378.5806232028537
1714594014.3987353,373.55595164828827,373.55595164828827,-378.32388171443233
1714594014.4087844,373.55595164828827,373.55595164828827,-377.78699839556657
1714594014.4188335,373.55595164828827,373.55595164828827,-376.52647053753884
1714594014.4288826,373.55595164828827,373.55595164828827,-376.57313876681854
1714594014.4389317,373.55595164828827,373.55595164828827,-376.5614827473958
1714594014.4489808,373.55595164828827,373.55595164828827,-376.50311434710466
1714594014.45903,373.55595164828827,373.55595164828827,-377.2967833059805
1714594014.469079,373.55595164828827,373.55595164828827,-378.0204278451425
1714594014.4791284,373.55595164828827,373.55595164828827,-378.55731116400824
1714594014.4891775,373.55595164828827,373.55595164828827,-378.370549943712
1714594014.4992266,373.55595164828827,373.55595164828827,-378.5806232028537
1714594014.5092757,373.55595164828827,373.55595164828827,-377.7636422051324
1714594014.5193248,373.55595164828827,373.55595164828827,-376.64316318653243
1714594014.529374,373.55595164828827,373.55595164828827,-376.54978257638436
1714594014.539423,373.55595164828827,373.55595164828827,-376.4914583276819
