Epoch Time,x,y,z,SM
1708451490.9908733,-1645.244139212149,194.50925014637133,26.826281790380122,-15.601058006286621
1708451491.000888,-1645.0106656109845,188.78746915746618,24.023781772013063,-24.193944931030273
1708451491.010903,-1644.7771920098198,190.772568738019,26.125656785788358,-13.640391826629639
1708451491.0209174,-1644.5437184086552,187.85330984327527,29.862324396769203,-21.492514610290527
1708451491.0309322,-1644.6604552092374,190.772568738019,26.943051704653985,-18.15748929977417
1708451491.040947,-1644.4269816080728,188.78746915746618,25.89211419776634,-15.654644966125488
1708451491.0509617,-1645.244139212149,185.4011085298326,24.84117669087869,-24.253838062286377
1708451491.0609763,-1645.1274024115667,164.84943804917512,29.51201189447332,-13.7664794921875
1708451491.070991,-1645.1274024115667,144.41453748279147,25.308259107448436,-21.754145622253418
1708451491.0810058,-1645.1274024115667,144.2977675685176,20.987737785886836,-18.62086296081543
1708451491.0910206,-1645.7110864144784,140.91141797878123,18.769091478100528,-16.124322414398193
1708451491.1010354,-1644.7771920098198,142.1958980736909,22.388987795070364,-24.761340618133545
1708451491.11105,-1644.7771920098198,143.59714808287444,24.724406776604827,-14.18572187423706
1708451491.1210647,-1644.5437184086552,140.4443272837886,23.556696595969022,-22.003169059753418
1708451491.1310794,-1644.4269816080728,144.2977675685176,20.403884075306078,-18.88564705848694
1708451491.1410942,-1644.6604552092374,136.94120777977838,24.257321600560786,-16.209431886672974
1708451491.1511087,-1645.4776128133137,141.61203746442442,24.49086418858281,-24.840147495269775
1708451491.1611235,-1645.3608760127313,137.64182726542154,20.987737785886836,-14.296048879623413
1708451491.1711383,-1645.244139212149,139.51016796959772,20.28711278129507,-22.031538486480713
1708451491.181153,-1645.594349613896,132.27036705723515,20.053571573010196,-18.99282217025757
1708451491.1911678,-1645.3608760127313,148.61828751034207,44.80899484069259,-16.029757261276245
1708451491.2011824,-1644.6604552092374,99.45775623674746,18.418778975804646,-25.022974014282227
1708451491.2111971,-1644.3100682011357,98.87390666537814,16.550445170314223,-14.595507383346558
1708451491.221212,-1644.6604552092374,99.80806597956904,18.185237767519773,-22.36882448196411
1708451491.2312267,-1644.6604552092374,95.137236294923,21.104509079897845,-19.440433979034424
1708451491.2412412,-1644.5437184086552,96.65525621838039,22.03867529277448,-16.653891801834106
1708451491.251256,-1645.244139212149,99.45775623674746,20.987737785886836,-25.35710573196411
