Epoch Time,x,y,z,SM
1708450903.7787726,1633.8268915812173,-522.8286319308811,-185.31011210547553,-22.4696946144104
1708450903.7887824,1633.9436283817997,-520.960666515209,-187.76182775144224,-22.542195320129395
1708450903.7987921,1634.1772785893193,-526.0976155598958,-187.06134072056523,-32.60715961456299
1708450903.8088017,1634.060365182382,-523.1788864842167,-184.37614043553668,-23.030786514282227
1708450903.8188114,1634.060365182382,-522.5951583297164,-186.7111082430239,-31.47867202758789
1708450903.8288212,1634.1772785893193,-520.7271929140444,-188.22881910536023,-28.47778081893921
1708450903.838831,1634.1772785893193,-522.361640576963,-188.5790736586959,-26.309070587158203
1708450903.8488407,1633.5934179800527,-524.6966414981418,-184.95987962793419,-34.93347883224487
1708450903.8588505,1633.9436283817997,-521.0774474673801,-185.89386233577022,-24.537534713745117
1708450903.86886,1633.8268915812173,-488.27122758935997,-202.1218449981124,-32.34552621841431
1708450903.8788698,1633.8268915812173,-461.65267626444495,-226.98916770793772,-29.026262760162354
1708450903.8888795,1633.8268915812173,-445.0744611245614,-214.38037907635723,-26.432006359100342
1708450903.8988893,1634.1772785893193,-445.3079788773148,-212.16215910734954,-34.83576059341431
1708450903.908899,1633.9436283817997,-444.8409875233968,-212.86264613822652,-24.297969341278076
1708450903.9189086,1634.1772785893193,-444.14047841672544,-213.79662884606253,-32.061829566955566
1708450903.9289184,1634.1772785893193,-443.90700481556075,-215.54785746115223,-28.755173683166504
1708450903.9389281,1633.8268915812173,-444.8409875233968,-209.94396121413618,-26.23656988143921
1708450903.948938,1633.8268915812173,-443.6734870628074,-210.8779439219722,-34.72543478012085
1708450903.9589477,1633.710154780635,-441.10505669205276,-213.32963749214454,-24.209706783294678
1708450903.9689574,1633.8268915812173,-443.3232325094717,-215.08086610723424,-32.0082426071167
1708450903.978967,1633.710154780635,-442.15577620047105,-214.84737043027525,-28.73941421508789
1708450903.9889767,1633.8268915812173,-442.2725130010534,-211.8119266298082,-26.201894283294678
1708450903.9989865,1633.9436283817997,-413.3190049065484,-233.41030986220747,-34.709672927856445
1708450904.0089962,1634.1772785893193,-385.18274271929704,-251.856490417763,-24.152967929840088
1708450904.019006,1634.060365182382,-368.37100982666016,-234.2275336936668,-31.756064891815186
1708450904.0290155,1633.8268915812173,-366.1528119334468,-232.00933580045344,-28.357996940612793
1708450904.0390253,1633.9436283817997,-365.4523249025698,-231.07535309261743,-25.710153579711914
1708450904.049035,1634.060365182382,-364.5183421947338,-235.62852983121516,-34.21793222427368
1708450904.0590448,1633.8268915812173,-367.0867946412828,-234.4610293706258,-23.689594268798828
1708450904.0690546,1633.8268915812173,-366.50304441098814,-232.94331850828948,-31.440846920013428
1708450904.0790644,1633.8268915812173,-365.4523249025698,-231.07535309261743,-28.17201852798462
1708450904.089074,1633.8268915812173,-362.0666265487671,-234.4610293706258,-25.60612916946411
1708450904.0990837,1634.060365182382,-362.0666265487671,-235.7452666317975,-34.15173530578613
1708450904.1090934,1634.1772785893193,-365.6858205795288,-232.1260726010358,-23.617093563079834
1708450904.1191032,1633.5934179800527,-363.00060925660307,-231.54234444653545,-31.384105682373047
1708450904.129113,1633.9436283817997,-360.7823892875954,-234.57778824700247,-28.146800994873047
1708450904.1391225,1634.060365182382,-314.3166833453708,-256.40966715636074,-25.470585823059082
1708450904.1491323,1633.710154780635,-283.72870551215277,-244.85162010899296,-33.7514066696167
1708450904.159142,1633.8268915812173,-289.7995931130868,-246.13583529437028,-23.13796043395996
1708450904.1691518,1633.710154780635,-285.8301666047838,-246.36933097132928,-30.835623741149902
1708450904.1791615,1633.710154780635,-286.1804211581195,-248.9377834178783,-27.601470947265625
1708450904.1891713,1633.9436283817997,-286.0636622817428,-250.3387795554267,-24.9599289894104
1708450904.1991808,1634.060365182382,-286.1804211581195,-247.7703050330833,-33.48977327346802
1708450904.2091906,1633.4765045731156,-285.1296795739068,-245.08511578595196,-22.939372062683105
1708450904.2192004,1633.9436283817997,-283.02821848127576,-248.587550940337,-30.671710968017578
1708450904.2292101,1634.060365182382,-284.5459293436121,-250.8057709093447,-27.532122135162354
