Epoch Time,x,y,z,SM
1708474285.3893096,168.81964824817797,1625.7697564584237,1629.7398673163518,-4.584131240844727
1708474285.3993154,167.30162832472058,1626.1199668601707,1630.206991125036,10.204819440841675
1708474285.4093208,168.70287833390412,1625.886493259006,1629.9735175238714,12.815349102020264
1708474285.4193265,167.30162832472058,1625.886493259006,1629.8566041169342,11.421805620193481
1708474285.4293323,167.8854889339871,1626.1199668601707,1630.206991125036,21.37523651123047
1708474285.439338,169.6370486859922,1626.587090668855,1630.3237279256184,12.979295253753662
1708474285.4493434,169.6370486859922,1626.587090668855,1630.557378133138,21.141929626464844
1708474285.4593492,166.83454866762514,1626.236703660753,1630.206991125036,19.710551500320435
1708474285.4693549,-128.68733317763716,1625.886493259006,1630.206991125036,15.772687196731567
1708474285.4793603,-195.9341985208017,1625.7697564584237,1629.7398673163518,24.187545776367188
1708474285.489366,-198.0356596134327,1626.0032300595883,1630.0902543244538,14.817384481430054
1708474285.4993718,-200.1371207060637,1625.5361062509041,1629.8566041169342,22.333691120147705
1708474285.5093775,-202.58883635203043,1625.6530196578412,1629.8566041169342,20.555505752563477
1708474285.519383,-202.82233202898942,1625.7697564584237,1629.8566041169342,16.30866527557373
1708474285.5293887,-202.35534067507143,1626.4703538682725,1630.3237279256184,24.569036960601807
1708474285.5393944,-203.05582770594842,1626.3536170676903,1630.3237279256184,15.069609880447388
1708474285.5493999,-203.87305153740775,1626.1199668601707,1629.9735175238714,22.491333484649658
1708474285.5594056,-205.04052992220278,1625.886493259006,1629.9735175238714,20.691075325012207
1708474285.5694113,-203.40606018348976,1626.0032300595883,1630.0902543244538,16.362262964248657
1708474285.5794168,-200.83760773694073,1625.886493259006,1630.0902543244538,24.641551971435547
1708474285.5894225,-202.70557315261274,1625.886493259006,1629.7398673163518,15.126360654830933
1708474285.5994282,-573.263786457203,1625.5361062509041,1629.7398673163518,22.519707679748535
1708474285.609434,-569.6445924264412,1625.5361062509041,1629.6231305157696,20.750980377197266
1708474285.6194394,-570.1115837803593,1625.886493259006,1630.0902543244538,16.41586184501648
1708474285.629445,-569.4111188252766,1625.7697564584237,1630.0902543244538,24.679384231567383
1708474285.6394508,-572.5633215021204,1625.7697564584237,1629.8566041169342,15.157889127731323
1708474285.6494563,-574.5480237183747,1625.7697564584237,1630.0902543244538,22.54492998123169
1708474285.659462,-573.6140410105387,1625.886493259006,1629.7398673163518,20.782508850097656
1708474285.6694677,-576.2992523334644,1626.1199668601707,1630.4404647262006,16.419013738632202
1708474285.6794734,-578.1672177491364,1625.4193694503217,1629.6231305157696,24.695148468017578
1708474285.6894789,-576.4159891340468,1625.3026326497395,1629.8566041169342,15.214639902114868
1708474285.6994846,-573.9642955638744,1625.6530196578412,1629.7398673163518,22.53547191619873
1708474285.7094903,-574.31455011721,1625.886493259006,1629.9735175238714,20.814034938812256
1708474285.7194958,-574.7815414711281,1625.5361062509041,1629.8566041169342,16.41270875930786
1708474285.7295015,-568.7106097186053,1625.6530196578412,1629.8566041169342,24.71721887588501
1708474285.7395072,-897.5897894965277,1625.6530196578412,1629.8566041169342,15.208333730697632
1708474285.749513,-931.9137643884729,1625.6530196578412,1629.8566041169342,22.548084259033203
1708474285.7595184,-929.8122370684588,1625.7697564584237,1630.0902543244538,20.8707857131958
1708474285.769524,-932.8477470963089,1625.4193694503217,1629.8566041169342,16.428472995758057
1708474285.7795298,-934.4821506076388,1625.4193694503217,1629.6231305157696,24.72667694091797
1708474285.7895353,-933.5481678998028,1625.5361062509041,1629.9735175238714,15.268237590789795
1708474285.799541,-934.8324493125632,1625.6530196578412,1629.9735175238714,22.563846111297607
1708474285.8095467,-937.9846078378182,1625.6530196578412,1629.6231305157696,20.88970422744751
1708474285.8195524,-937.6343974360713,1625.3026326497395,1629.6231305157696,16.43162488937378
1708474285.829558,-935.9999056215639,1625.886493259006,1629.9735175238714,24.745593070983887
1708474285.8395636,-934.3654138070565,1625.7697564584237,1629.8566041169342,15.280848741531372
1708474285.8495693,-934.5988874082211,1625.7697564584237,1630.0902543244538,22.529165744781494
1708474285.8595748,-932.1472379896376,1625.5361062509041,1629.8566041169342,20.927536487579346
1708474285.8695805,-1226.0020220721208,1625.3026326497395,1629.9735175238714,16.41270875930786
1708474285.8795862,-1260.792855863218,1625.185895849157,1629.6231305157696,24.76766347885132
1708474285.8895917,-1266.7470508151584,1625.4193694503217,1629.7398673163518,15.315529108047485
1708474285.8995974,-1268.3815426296658,1625.185895849157,1629.6231305157696,22.563846111297607
1708474285.909603,-1270.4829816465024,1624.9522456416375,1629.5063937151872,20.996899604797363
1708474285.9196088,-1269.5489989386663,1625.4193694503217,1629.8566041169342,16.437931060791016
1708474285.9296143,-1271.300227553756,1625.4193694503217,1629.7398673163518,24.805498123168945
