Epoch Time,x,y,z,SM
1708472182.6035862,-1644.5437184086552,-1642.3253659848813,-458.73399134035463,-25.464282035827637
1708472182.6135983,-1644.1933314005532,-1641.9751555831342,-458.03348223368323,-36.12185716629028
1708472182.6236105,-1644.3100682011357,-1642.3253659848813,-458.5004735876012,-33.23444604873657
1708472182.633623,-1644.3100682011357,-1641.9751555831342,-460.48521995544434,-45.66986083984375
1708472182.643635,-1643.8431209988064,-1641.9751555831342,-460.9522113093623,-39.37492370605469
1708472182.6536472,-1643.8431209988064,-1641.858418782552,-461.65267626444495,-43.63354206085205
1708472182.6636593,-1643.9598577993886,-1641.858418782552,-404.4461691821063,-46.9969367980957
1708472182.6736715,-1644.076594599971,-1642.208629184299,-562.989976671007,-40.840697288513184
1708472182.6836839,-1644.3100682011357,-1641.9751555831342,-537.0718903011746,-50.85207462310791
1708472182.693696,-1644.5437184086552,-1642.4421027854637,-537.8891362084282,-43.09136390686035
1708472182.7037082,-1644.1933314005532,-1642.208629184299,-539.1733734695999,-46.45791053771973
1708472182.7137203,-1644.1933314005532,-1642.4421027854637,-537.7723994078459,-49.569129943847656
1708472182.7237325,-1644.4269816080728,-1642.4421027854637,-534.7369335315846,-42.22766399383545
1708472182.7337449,-1643.8431209988064,-1641.9751555831342,-532.8689681159125,-51.73468589782715
1708472182.743757,-1643.8431209988064,-1641.858418782552,-533.5694772225838,-43.64614963531494
1708472182.7537692,-1643.8431209988064,-1641.9751555831342,-536.2546885455096,-46.84247970581055
1708472182.7637813,-1644.076594599971,-1642.208629184299,-536.9551535005922,-49.815001487731934
1708472182.7737935,-1643.9598577993886,-1642.0918923837166,-538.9398998684353,-42.43255615234375
1708472182.7838058,-1644.4269816080728,-1642.208629184299,-540.2240929780182,-51.92066669464111
1708472182.793818,-1644.1933314005532,-1641.9751555831342,-540.1073561774359,-43.79115104675293
1708472182.8038301,-1644.3100682011357,-1642.3253659848813,-483.0175858956796,-46.62497520446777
1708472182.8138423,-1644.4269816080728,-1642.3253659848813,-661.2918112013075,-50.51478862762451
1708472182.8238544,-1644.076594599971,-1642.208629184299,-623.3486864301893,-43.31202030181885
1708472182.8338668,-1643.8431209988064,-1641.7416819819696,-622.4147037223534,-52.93252468109131
1708472182.843879,-1643.9598577993886,-1642.0918923837166,-622.0644491690176,-44.847140312194824
1708472182.8538911,-1644.3100682011357,-1641.9751555831342,-618.4452992898446,-48.11596393585205
1708472182.8639033,-1643.8431209988064,-1641.9751555831342,-618.6787728910093,-51.03489875793457
1708472182.8739154,-1644.1933314005532,-1641.9751555831342,-617.161062028673,-43.66506576538086
1708472182.8839278,-1644.1933314005532,-1641.9751555831342,-616.9275442759196,-53.131113052368164
1708472182.89394,-1644.5437184086552,-1642.3253659848813,-618.4452992898446,-44.97007369995117
1708472182.9039521,-1644.4269816080728,-1642.3253659848813,-621.4807210145173,-48.232598304748535
1708472182.9139643,-1644.1933314005532,-1642.0918923837166,-622.0644491690176,-51.09794616699219
1708472182.9239764,-1644.3100682011357,-1642.208629184299,-621.830975567853,-43.753323554992676
1708472182.9339888,-1583.1341566862882,-1641.9751555831342,-571.2790842409487,-52.86632537841797
1708472182.944001,-1479.1116891083893,-1642.0918923837166,-753.4059771785029,-45.663557052612305
1708472182.954013,-1480.862917723479,-1641.7416819819696,-705.422560373942,-49.12467002868652
1708472182.9640253,-1480.6294441223145,-1641.7416819819696,-709.8590003119574,-52.125558853149414
1708472182.9740374,-1483.4313922458225,-1641.858418782552,-710.7929830197934,-44.91963863372803
1708472182.9840498,-1484.1318130493164,-1642.4421027854637,-709.158491205286,-54.41720485687256
1708472182.994062,-1484.365286650481,-1642.208629184299,-707.5240435423674,-46.23725891113281
1708472183.004074,-1483.1979186446579,-1642.208629184299,-705.8895517278601,-49.54075813293457
1708472183.0140862,-1484.365286650481,-1642.208629184299,-705.1890426211886,-52.34936714172363
1708472183.0240984,-1485.6495680632413,-1642.4421027854637,-708.1077716968678,-45.03626823425293
1708472183.0341108,-1484.365286650481,-1641.7416819819696,-708.4580262502034,-54.50861930847168
1708472183.044123,-1483.0811818440754,-1641.7416819819696,-711.4934479748761,-46.31290912628174
1708472183.054135,-1485.182620860912,-1641.7416819819696,-710.4427284664578,-49.647932052612305
1708472183.0641472,-1482.8477082429108,-1641.9751555831342,-711.2599743737114,-52.421865463256836
1708472183.0741594,-1359.0946903935185,-1641.7416819819696,-691.9965479109022,-45.017356872558594
1708472183.0841718,-1289.1626358032227,-1641.9751555831342,-785.0447407475224,-55.000362396240234
1708472183.094184,-1281.2238269382053,-1641.858418782552,-798.3539722583912,-47.08204746246338
1708472183.104196,-1283.6754763567887,-1641.9751555831342,-801.3893939830639,-50.666093826293945
1708472183.1142082,-1284.843020968967,-1642.3253659848813,-801.0391835813168,-53.53774547576904
1708472183.1242204,-1285.1932313707139,-1642.0918923837166,-801.622955887406,-46.34758472442627
1708472183.1342328,-1280.873528233281,-1641.508208380805,-797.7701999523022,-55.813632011413574
1708472183.144245,-1282.041072845459,-1641.7416819819696,-796.4860068427191,-47.58009433746338
1708472183.154257,-1282.3912832472058,-1641.9751555831342,-797.0697791488082,-50.959248542785645
1708472183.1642692,-1283.6754763567887,-1641.6249451813874,-797.4199895505551,-53.70481014251709
1708472183.1742814,-1283.2085291544595,-1641.6249451813874,-799.4046917668095,-46.45160675048828
1708472183.1842937,-1281.6907741405346,-1641.858418782552,-802.4402017946596,-55.91450214385986
1708472183.194306,-1284.1425118622956,-1642.208629184299,-803.1406225981535,-47.668352127075195
1708472183.204318,-1215.3779135810003,-1641.9751555831342,-766.9487705937138,-50.836310386657715
1708472183.2143302,-1066.9912232293022,-1641.7416819819696,-956.0805779916268,-54.64731693267822
1708472183.2243423,-1068.0419427377205,-1641.9751555831342,-886.2652602019133,-47.47607231140137
1708472183.2343547,-1071.6611367684823,-1641.508208380805,-885.564751095242,-57.02407360076904
1708472183.244367,-1071.6611367684823,-1641.9751555831342,-885.6814878958243,-48.80314350128174
1708472183.254379,-1069.9099081533925,-1641.858418782552,-884.9809787891529,-52.2705602645874
1708472183.2643912,-1069.6763462490505,-1641.508208380805,-884.5140315868236,-54.96253490447998
1708472183.2744033,-1069.9099081533925,-1641.508208380805,-881.7120834633156,-47.72509574890137
1708472183.2844157,-1070.8438908612286,-1641.9751555831342,-882.5293293705693,-57.15646743774414
1708472183.2944279,-1070.6103289568864,-1641.9751555831342,-883.6967856795699,-48.87564659118652
1708472183.30444,-1069.9099081533925,-1641.7416819819696,-884.8642419885706,-52.33360290527344
1708472183.3144522,-1070.3768553557218,-1641.9751555831342,-883.9302592807345,-54.98460292816162
