Epoch Time,x,y,z,SM
1708474196.5764241,-1645.0106656109845,-1642.6757529929832,-514.5395243609393,-33.64738464355469
1708474196.5864341,-1644.893928810402,-1642.6757529929832,-511.9710939901846,-31.77182674407959
1708474196.5964441,-1644.893928810402,-1642.6757529929832,-513.8390594058567,-39.8761248588562
1708474196.6064541,-1644.6604552092374,-1642.5590161924008,-514.6563053131104,-44.553985595703125
1708474196.6164641,-1644.893928810402,-1642.9092265941479,-515.4735070687753,-39.46949005126953
1708474196.6264741,-1644.7771920098198,-1642.4421027854637,-517.224735683865,-49.726738929748535
1708474196.6364841,-1645.244139212149,-1642.9092265941479,-476.8299173425745,-41.67603015899658
1708474196.6464942,-1645.244139212149,-1643.1427001953125,-598.8316182736997,-46.59345626831055
1708474196.6565042,-1644.7771920098198,-1642.7924897935654,-581.5528940271448,-49.253907203674316
1708474196.6665144,-1644.893928810402,-1642.6757529929832,-588.9080188892506,-42.82027721405029
1708474196.6765244,-1645.0106656109845,-1643.02596339473,-590.3089929510046,-52.28001594543457
1708474196.6865344,-1645.0106656109845,-1642.7924897935654,-590.7759843049225,-44.01495933532715
1708474196.6965444,-1644.7771920098198,-1642.3253659848813,-587.7405625802498,-47.86694049835205
1708474196.7065544,-1644.893928810402,-1642.9092265941479,-587.7405625802498,-50.190110206604004
1708474196.7165644,-1644.7771920098198,-1642.4421027854637,-586.8065798724139,-43.34984302520752
1708474196.7265744,-1645.1274024115667,-1642.6757529929832,-587.8572993808323,-52.64252185821533
1708474196.7365844,-1645.244139212149,-1642.7924897935654,-591.3597566110116,-44.33332920074463
1708474196.7465944,-1644.893928810402,-1642.6757529929832,-590.6592475043402,-48.00248622894287
1708474196.7566044,-1645.0106656109845,-1642.6757529929832,-592.6439497205946,-50.41391849517822
1708474196.7666144,-1645.0106656109845,-1642.9092265941479,-595.5626787962736,-43.47593307495117
1708474196.7766244,-1645.1274024115667,-1643.1427001953125,-538.7063821156819,-52.41240978240967
1708474196.7866344,-1644.6604552092374,-1642.4421027854637,-685.8088793577971,-44.85029220581055
1708474196.7966444,-1645.0106656109845,-1642.9092265941479,-667.9464269567419,-48.695969581604004
1708474196.8066545,-1644.893928810402,-1642.5590161924008,-668.1799447094952,-51.35012149810791
1708474196.8166645,-1645.0106656109845,-1642.7924897935654,-669.8143923724139,-44.40268039703369
1708474196.8266747,-1644.7771920098198,-1642.4421027854637,-670.6316382796675,-53.81828784942627
1708474196.8366847,-1644.893928810402,-1642.4421027854637,-667.7129533555773,-45.562686920166016
1708474196.8466947,-1645.0106656109845,-1642.7924897935654,-666.4287160944056,-49.067931175231934
1708474196.8567047,-1645.244139212149,-1643.02596339473,-667.2459620016592,-51.649580001831055
1708474196.8667147,-1645.1274024115667,-1642.9092265941479,-668.9971906167489,-44.54768180847168
1708474196.8767247,-1645.0106656109845,-1642.9092265941479,-671.0986296335856,-53.903398513793945
1708474196.8867347,-1645.0106656109845,-1643.1427001953125,-672.4996036953396,-45.707688331604004
1708474196.8967447,-1644.893928810402,-1642.6757529929832,-673.667104155929,-49.127821922302246
1708474196.9067547,-1644.893928810402,-1642.7924897935654,-627.434871814869,-51.52979373931885
1708474196.9167647,-1545.7748483728478,-1642.4421027854637,-814.8154505976923,-45.345187187194824
1708474196.9267747,-1560.01815089473,-1642.4421027854637,-752.12178406892,-54.842753410339355
1708474196.9367847,-1564.4545025295681,-1642.6757529929832,-752.9390299761736,-46.75421714782715
1708474196.9467947,-1565.5053103411637,-1642.9092265941479,-752.3552576700846,-50.155439376831055
1708474196.9568048,-1565.8555207429108,-1642.6757529929832,-752.3552576700846,-52.96719551086426
1708474196.9668148,-1563.7540817260742,-1642.6757529929832,-750.4872922544125,-45.70453643798828
1708474196.9768248,-1565.6220471417462,-1643.2594369958947,-751.6547485634132,-55.11699676513672
1708474196.9868348,-1565.0381865324796,-1642.6757529929832,-750.3705554538302,-46.96226119995117
1708474196.996845,-1564.6879761307327,-1642.5590161924008,-749.6700463471589,-50.202717781066895
1708474197.006855,-1562.7032739144784,-1642.4421027854637,-752.8222931755913,-53.09643745422363
1708474197.016865,-1564.6879761307327,-1642.3253659848813,-753.7562758834273,-45.7518196105957
1708474197.026875,-1566.32246794524,-1642.4421027854637,-757.4922067147713,-55.1863431930542
1708474197.036885,-1564.804712931315,-1642.9092265941479,-756.5582240069353,-47.10411071777344
1708474197.046895,-1326.5220324198403,-1642.5590161924008,-935.4161333154749,-51.369032859802246
1708474197.056905,-1371.7035011008934,-1642.6757529929832,-818.6681182296187,-54.17133331298828
1708474197.066915,-1374.1552388226544,-1643.02596339473,-834.8961229677553,-46.8361759185791
1708474197.076925,-1376.1399410389088,-1642.9092265941479,-838.2818433973524,-56.336894035339355
1708474197.086935,-1375.2059583310727,-1642.4421027854637,-838.1650182935927,-48.3303165435791
1708474197.096945,-1373.80494011773,-1642.4421027854637,-837.4645974900986,-51.35957717895508
1708474197.106955,-1373.3379929154007,-1642.3253659848813,-835.2463333695023,-54.45503234863281
1708474197.116965,-1376.4901514406556,-1642.4421027854637,-834.5459125660084,-46.93389415740967
1708474197.126975,-1375.5561687328197,-1642.4421027854637,-834.5459125660084,-56.39993667602539
1708474197.136985,-1374.8557479293258,-1642.5590161924008,-837.4645974900986,-48.39335918426514
1708474197.146995,-1374.8557479293258,-1642.6757529929832,-839.6827733075177,-51.35327339172363
1708474197.1570053,-1375.6729938365795,-1643.2594369958947,-840.6167560153536,-54.55275058746338
1708474197.1670153,-1376.9571869461624,-1642.9092265941479,-841.3172651220251,-46.99063301086426
1708474197.1770253,-1305.7408509431061,-1642.6757529929832,-803.6076581036602,-56.22026443481445
1708474197.1870353,-1180.3535178855614,-1642.208629184299,-970.4405290109139,-49.206624031066895
1708474197.1970453,-1175.8003411469635,-1642.208629184299,-909.2646174960665,-52.10034370422363
1708474197.2070553,-1174.7496216385452,-1642.208629184299,-913.3507587291576,-55.498409271240234
1708474197.2170653,-1175.2165688408745,-1642.208629184299,-916.8532159593369,-47.95205116271973
1708474197.2270753,-1173.3486034252026,-1642.0918923837166,-915.569022849754,-57.50320911407471
1708474197.2370853,-1174.5161480373806,-1642.4421027854637,-912.7670747262459,-49.603800773620605
1708474197.2470953,-1175.2165688408745,-1643.1427001953125,-912.3000392207392,-52.35567092895508
1708474197.2571054,-1174.9830952397099,-1642.6757529929832,-914.051267835829,-55.75058460235596
1708474197.2671154,-1174.3993229336209,-1642.208629184299,-913.0005483274106,-48.027706146240234
1708474197.2771254,-1174.5161480373806,-1642.4421027854637,-913.9345310352467,-57.525272369384766
1708474197.2871354,-1172.7649194222909,-1642.208629184299,-915.6857596503363,-49.71097946166992
1708474197.2971454,-1177.3180961608887,-1642.208629184299,-918.6044445744267,-52.34621524810791
1708474197.3071554,-1125.3651866206417,-1642.0918923837166,-897.70652629711,-55.737977027893066
1708474197.3171654,-947.5579968205204,-1641.858418782552,-1036.052968766954,-48.76216411590576
1708474197.3271756,-967.4051072862412,-1642.0918923837166,-970.7908277158383,-58.259735107421875
1708474197.3371856,-968.806125499584,-1642.9092265941479,-981.0646375020344,-50.58413505554199
1708474197.3471956,-971.1410381175853,-1642.3253659848813,-983.3996384232132,-53.14687252044678
1708474197.3572056,-968.3390899940773,-1642.3253659848813,-983.5163752237955,-56.82863712310791
1708474197.3672156,-968.9228623001663,-1642.3253659848813,-979.7804443924515,-48.98597240447998
1708474197.3772256,-968.4558267946596,-1642.5590161924008,-979.0799352857802,-58.486690521240234
1708474197.3872356,-968.572563595242,-1642.208629184299,-979.7804443924515,-50.78272342681885
1708474197.3972456,-968.1056163929127,-1642.0918923837166,-978.9631984851978,-53.16263198852539
1708474197.4072556,-967.4051072862412,-1642.0918923837166,-979.4301456875271,-56.879072189331055
1708474197.4172657,-969.5065463030779,-1642.0918923837166,-982.5823925159596,-49.01118755340576
1708474197.4272757,-968.572563595242,-1642.5590161924008,-983.8665856255425,-58.540282249450684
1708474197.4372857,-971.1410381175853,-1642.5590161924008,-986.5517969484682,-50.89935779571533
1708474197.4472957,-914.7517769425003,-1642.5590161924008,-962.2682465447319,-53.02393436431885
1708474197.4573057,-753.7562758834273,-1642.6757529929832,-1128.9843806514034,-57.84364700317383
1708474197.4673157,-763.7966120684588,-1642.3253659848813,-1027.5303875958477,-49.761414527893066
1708474197.4773257,-765.3142787792065,-1642.6757529929832,-1033.1342838428639,-59.255828857421875
