Epoch Time,z
1710864537.9212532,-0.6287811199824015
1710864537.9213662,-0.6543489297231039
1710864537.9214795,-0.6802670160929362
1710864537.9215925,-0.7051343388027614
1710864537.9217057,-0.7300016615125868
1710864537.9218187,-0.7562699582841661
1710864537.921932,-0.7814875576231215
1710864537.922045,-0.8067050907346938
1710864537.9221582,-0.831572413444519
1710864537.9222713,-0.8546885516908433
1710864537.9223845,-0.8778046899371676
1710864537.9224975,-0.899870064523485
1710864537.9226105,-0.9208846754497951
1710864537.9227238,-0.9415490759743584
1710864537.9228368,-0.9629139635297987
1710864537.92295,-0.982877877023485
1710864537.923063,-1.0021413034862943
1710864537.9231763,-1.0210544533199735
1710864537.9232893,-1.0389169057210286
1710864537.9234025,-1.0571296347512138
1710864537.9235156,-1.073240836461385
1710864537.9236288,-1.0897023148006864
1710864537.9237418,-1.1033618450164795
1710864537.9238548,-1.1177217960357666
1710864537.923968,-1.1306809054480658
1710864537.924081,-1.1443404356638591
1710864537.9241943,-1.155898438559638
1710864537.9243073,-1.1685072051154242
1710864537.9244206,-1.1800653404659696
1710864537.9245336,-1.1905725797017415
1710864537.9246469,-1.2007297409905326
1710864537.9247599,-1.2101862165662978
1710864537.924873,-1.219642824596829
1710864537.9249861,-1.2273482481638591
1710864537.9250991,-1.235053671730889
1710864537.9252124,-1.2424087524414062
1710864537.9253254,-1.2494136227501762
1710864537.9254386,-1.2557180722554524
1710864537.9255517,-1.2616721789042156
1710864537.925665,-1.2672760751512315
1710864537.925778,-1.2725297609965007
1710864537.9258912,-1.2763824727800157
1710864537.9260042,-1.2798848417070177
1710864537.9261174,-1.2830370002322726
1710864537.9262304,-1.2847883171505399
1710864537.9263434,-1.2868897120157878
1710864537.9264567,-1.2882906860775418
1710864537.9265697,-1.2889912393358018
1710864537.926683,-1.2889912393358018
1710864537.926796,-1.2882906860775418
1710864537.9269092,-1.2865395016140408
1710864537.9270222,-1.2847883171505399
1710864537.9271355,-1.2812858157687717
1710864537.9272485,-1.2774331039852567
1710864537.9273617,-1.2732301817999945
1710864537.9274747,-1.2679764959547255
1710864537.9275877,-1.2634233633677165
1710864537.927701,-1.2571190463172064
1710864537.927814,-1.2504643864101834
1710864537.9279273,-1.2431091732449002
1710864537.9280403,-1.235403882132636
1710864537.9281535,-1.226297484503852
1710864537.9282665,-1.218241850535075
1710864537.9283798,-1.2080848217010498
1710864537.9284928,-1.1982780032687717
1710864537.928606,-1.1874204211764865
1710864537.928719,-1.1769130494859483
1710864537.928832,-1.1660554673936632
1710864537.9289453,-1.154497464497884
1710864537.9290583,-1.143289672003852
1710864537.9291716,-1.131731669108073
1710864537.9292846,-1.1187725596957736
1710864537.9293978,-1.1061637931399875
1710864537.9295108,-1.0921540525224473
1710864537.929624,-1.078144245677524
1710864537.929737,-1.063083741399977
1710864537.9298503,-1.0480233033498128
1710864537.9299634,-1.0326125224431355
1710864537.9300764,-1.0165013207329643
1710864537.9301896,-1.0007403294245403
1710864537.9303026,-0.982877877023485
1710864537.9304159,-0.9657159116533067
1710864537.9305289,-0.9471529722213745
1710864537.9306421,-0.9275393353568183
1710864537.9307551,-0.907225145234002
1710864537.9308684,-0.8865607447094387
1710864537.9309814,-0.8651958571539985
1710864537.9310946,-0.8420797851350572
1710864537.9312077,-0.8196641339196099
1710864537.9313207,-0.7961977852715386
1710864537.931434,-0.7730817132525973
1710864537.931547,-0.749265087975396
1710864537.9316602,-0.7250982522964478
1710864537.9317732,-0.7005811399883694
1710864537.9318864,-0.6757138172785441
1710864537.9319994,-0.6501460075378418
1710864537.9321127,-0.6245781977971395
1710864537.9322257,-0.5983099010255601
1710864537.932339,-0.5727420912848579
1710864537.932452,-0.5468240049150255
1710864537.932565,-0.5205557081434462
1710864537.9326782,-0.49568838543362087
1710864537.9327912,-0.47047081920835704
1710864537.9329045,-0.44490300946765476
1710864537.9330175,-0.41898492309782237
1710864537.9331307,-0.3930668698416816
1710864537.9332438,-0.3664483295546638
1710864537.933357,-0.34053027629852295
1710864537.93347,-0.31251072883605957
1710864537.9335833,-0.28519170151816475
1710864537.9336963,-0.2571721706125471
1710864537.9338093,-0.22985314329465228
1710864537.9339225,-0.2032345864507887
1710864537.9340355,-0.1759155591328939
1710864537.9341488,-0.14824627174271476
1710864537.9342618,-0.12092723614639705
1710864537.934375,-0.09325795703464083
1710864537.934488,-0.06418769558270772
1710864537.9346013,-0.035817929440074496
1710864537.9347143,-0.0070979151253898936
