,x,y,z,temp,temp_error
1714594884.8039548,-8582.02,-17186.129999999997,-26617.15,11062053.0,0.0
1714594884.9466767,-8780.77,-17849.120000000003,-27503.07,11084950.0,-0.30953216552734375
1714594885.0893989,-8943.75,-18452.559999999998,-28298.03,11100492.0,-0.3160209655761719
1714594885.2321208,-9074.919999999998,-18992.48,-29002.02,11112034.0,-0.3215599060058594
1714594885.3748426,-9174.3,-19472.85,-29622.95,11119219.0,-0.32641029357910156
1714594885.5175648,-9249.82,-19893.67,-30168.739999999998,11120944.0,-0.33014678955078125
1714594885.6602867,-9301.5,-20258.91,-30643.34,11119481.0,-0.33294677734375
1714594885.8030086,-9333.3,-20572.54,-31054.66,11116314.0,-0.33527374267578125
1714594885.9457307,-9345.23,-20838.53,-31410.61,11111099.0,-0.3370018005371094
1714594886.0884526,-9345.23,-21064.82,-31719.1,11104104.0,-0.33800506591796875
1714594886.2311745,-9333.3,-21255.379999999997,-31984.09,11097455.0,-0.3388023376464844
1714594886.3738966,-9309.45,-21414.18,-32213.48,11090941.0,-0.33936500549316406
1714594886.5166185,-9281.619999999999,-21549.16,-32411.22,11084142.0,-0.33955955505371094
1714594886.6593404,-9245.849999999999,-21664.29,-32577.34,11078038.0,-0.33966636657714844
1714594886.8020625,-9206.099999999999,-21759.57,-32723.67,11072342.0,-0.33962059020996094
1714594886.9447844,-9162.369999999999,-21838.97,-32850.23,11067093.0,-0.33951377868652344
1714594887.0875063,-9118.650000000001,-21906.46,-32957.02,11062390.0,-0.3392620086669922
1714594887.2302284,-9070.95,-21962.04,-33047.98,11057808.0,-0.3389453887939453
1714594887.3729503,-9023.25,-22009.68,-33127.08,11053955.0,-0.33867645263671875
1714594887.5156724,-8975.55,-22049.379999999997,-33194.32,11050138.0,-0.3382568359375
1714594887.6583943,-8927.849999999999,-22081.14,-33249.69,11046696.0,-0.33785438537597656
1714594887.8011162,-8880.150000000001,-22112.9,-33297.14,11043706.0,-0.33748626708984375
1714594887.9438384,-8836.419999999998,-22136.72,-33336.7,11040800.0,-0.3370342254638672
1714594888.0865602,-8792.7,-22156.57,-33368.34,11038430.0,-0.33666038513183594
1714594888.2292821,-8748.98,-22168.48,-33392.07,11035847.0,-0.3361988067626953
1714594888.3720043,-8709.23,-22176.42,-33411.84,11033281.0,-0.3357391357421875
1714594888.5147262,-8673.45,-22180.39,-33427.66,11031039.0,-0.3353080749511719
1714594888.657448,-8637.669999999998,-22180.39,-33439.53,11028713.0,-0.33479881286621094
1714594888.8001702,-8605.869999999999,-22176.42,-33451.39,11026644.0,-0.3343849182128906
