Epoch Time,x
1710870634.7994394,-2.185615963406033
1710870634.799572,-2.168454064263238
1710870634.7997043,-2.1509418222639294
1710870634.7998369,-2.1327291594611273
1710870634.7999694,-2.114166153801812
1710870634.8001018,-2.094552516937256
1710870634.8002343,-2.0738881164126926
1710870634.8003669,-2.0518227418263755
1710870634.8004992,-2.028706603580051
1710870634.8006318,-2.0034890704684787
1710870634.8007643,-1.9775709840986464
1710870634.8008966,-1.9506022665235732
1710870634.8010292,-1.9229329956902397
1710870634.8011618,-1.8956139352586534
1710870634.801294,-1.8675944540235732
1710870634.8014266,-1.8388744195302327
1710870634.8015592,-1.8101543850368924
1710870634.8016915,-1.779332823223538
1710870634.801824,-1.7478109730614555
1710870634.8019567,-1.71453767352634
1710870634.802089,-1.6805640856424966
1710870634.8022215,-1.6448391808403862
1710870634.802354,-1.6091142760382757
1710870634.8024864,-1.5740899244944253
1710870634.802619,-1.5369640456305609
1710870634.8027515,-1.5012391408284504
1710870634.8028839,-1.464463472366333
1710870634.8030164,-1.4273375935024686
1710870634.803149,-1.3895112938351102
1710870634.8032813,-1.3502838876512315
1710870634.8034139,-1.3103560606638591
1710870634.8035464,-1.2693774700164795
1710870634.8036788,-1.2269980377621121
1710870634.8038113,-1.1835677093929715
1710870634.8039439,-1.140487723880344
1710870634.8040762,-1.0963569747077093
1710870634.8042088,-1.052226225535075
1710870634.8043413,-1.0080954763624403
1710870634.8044736,-0.9625637531280518
1710870634.8046062,-0.9173822402954102
1710870634.8047388,-0.8707997534010146
1710870634.804871,-0.823867056104872
1710870634.8050036,-0.7748328977160983
1710870634.8051362,-0.7257987393273247
1710870634.8052685,-0.6757138172785441
1710870634.805401,-0.6249284744262695
1710870634.8055336,-0.5744932757483588
1710870634.805666,-0.5240581432978312
1710870634.8057985,-0.47397325436274207
1710870634.805931,-0.42353812191221446
1710870634.8060634,-0.37275271283255684
1710870634.806196,-0.3219673368665907
1710870634.8063285,-0.2701312137974633
1710870634.8064609,-0.2172443601820204
1710870634.8065934,-0.16400726305113897
1710870634.806726,-0.11041991412639618
1710870634.8068583,-0.056132082309987806
1710870634.8069909,-0.002544741922368606
1710870634.8071234,0.05070227301783032
1710870634.8072557,0.1039497885439131
1710870634.8073883,0.15614637070231968
1710870634.8075209,0.20904355578952366
1710870634.8076532,0.2594885726769765
1710870634.8077857,0.31168513827853733
1710870634.8079183,0.36318110095130074
1710870634.8080506,0.4146770636240641
1710870634.8081832,0.4658226834403144
1710870634.8083158,0.5176689558558993
1710870634.808448,0.5688146087858412
1710870634.8085806,0.618208646774292
1710870634.8087132,0.6679530276192559
1710870634.8088455,0.7159458928638034
1710870634.808978,0.7639386918809679
1710870634.8091106,0.8112308714124892
1710870634.809243,0.8588733938005235
1710870634.8093755,0.9058152967029147
1710870634.809508,0.9534578190909492
1710870634.8096404,1.0014506181081135
1710870634.809773,1.0497937599817913
1710870634.8099055,1.0970860057406955
1710870634.8100379,1.1436774995591905
1710870634.8101704,1.1895684401194255
1710870634.810303,1.234408484564887
1710870634.8104353,1.2781976328955755
1710870634.8105679,1.3205854098002117
1710870634.8107004,1.3626229763031006
1710870634.8108327,1.4036095142364502
1710870634.8109653,1.4442457093132866
1710870634.8110979,1.4848820368448894
1710870634.8112302,1.5241169929504395
1710870634.8113627,1.5626513957977295
1710870634.8114953,1.59873366355896
1710870634.8116276,1.6344654560089111
1710870634.8117602,1.6677452458275688
1710870634.8118927,1.700324217478434
1710870634.812025,1.7311517397562661
1710870634.8121576,1.7619792620340982
1710870634.8122902,1.791405545340644
1710870634.8124225,1.8201311429341633
1710870634.812555,1.8474555015563965
1710870634.8126876,1.8740793069203694
1710870634.81282,1.9010533226860893
1710870634.8129525,1.9252249929640028
1710870634.813085,1.9486958450741239
1710870634.8132174,1.9707655906677246
1710870634.81335,1.9910837544335258
1710870634.8134825,2.011752128601074
1710870634.8136148,2.0310193962521024
1710870634.8137474,2.049235635333591
1710870634.81388,2.0674518744150796
1710870634.8140123,2.084266874525282
1710870634.8141448,2.100731531778971
1710870634.8142774,2.116145292917887
1710870634.8144097,2.130157815085517
1710870634.8145423,2.143119308683607
1710870634.8146749,2.1553802490234375
1710870634.8148072,2.1669406361050076
1710870634.8149397,2.1774499946170383
1710870634.8150723,2.1858575608995223
1710870634.8152046,2.1946153375837536
1710870634.8153372,2.2019718752966986
1710870634.8154697,2.2082775168948703
1710870634.815602,2.2131819195217557
1710870634.8157346,2.2166849507225885
1710870634.8158672,2.2194875611199274
1710870634.8159995,2.2208888000912137
1710870634.816132,2.2215893533494735
1710870634.8162646,2.2215893533494735
1710870634.816397,2.220188114378187
1710870634.8165295,2.219137218263414
1710870634.816662,2.2166849507225885
1710870634.8167944,2.2128315766652427
1710870634.816927,2.2082775168948703
1710870634.8170595,2.202672561009725
1710870634.8171918,2.195666233698527
1710870634.8173244,2.188309695985582
1710870634.817457,2.180252472559611
1710870634.8175893,2.1711443530188665
1710870634.8177218,2.1620362334781222
1710870634.8178544,2.1518772178226047
1710870634.8179867,2.141017516454061
1710870634.8181193,2.1291069189707437
1710870634.8182518,2.1164956357744003
1710870634.8183842,2.1014322174919977
1710870634.8185167,2.085317770640055
