Epoch Time,x
1710871670.8829432,-3.564526769849989
1710871670.8830764,-3.601302570766873
1710871670.8832097,-3.636326789855957
1710871670.8833427,-3.6692497465345593
1710871670.883476,-3.699370755089654
1710871670.8836093,-3.7277407116360135
1710871670.8837426,-3.7519073486328125
1710871670.8838758,-3.774673408932156
1710871670.8840091,-3.792885939280192
1710871670.8841422,-3.809347417619493
1710871670.8842754,-3.8233571582370334
1710871670.8844087,-3.835265636444092
1710871670.884542,-3.8443719016181097
1710871670.8846753,-3.8527777459886337
1710871670.8848085,-3.85978274875217
1710871670.8849416,-3.865386644999186
1710871670.8850749,-3.869239224327935
1710871670.8852081,-3.871690962049696
1710871670.8853414,-3.8734422789679632
1710871670.8854747,-3.873091803656684
1710871670.885608,-3.871690962049696
1710871670.885741,-3.868188593122694
1710871670.8858743,-3.862584696875678
1710871670.8860075,-3.855929904513889
1710871670.8861408,-3.8471738497416177
1710871670.886274,-3.8380675845675998
1710871670.8864074,-3.8275602128770614
1710871670.8865404,-3.81740305158827
1710871670.8866737,-3.807245890299479
1710871670.886807,-3.796038097805447
1710871670.8869402,-3.786231411827935
1710871670.8870735,-3.774323198530409
1710871670.8872068,-3.7617142995198565
1710871670.8873398,-3.7473543485005694
1710871670.887473,-3.7305426597595215
1710871670.8876064,-3.712329864501953
1710871670.8877397,-3.692716227637397
1710871670.887873,-3.6731025907728405
1710871670.888006,-3.6538391643100314
1710871670.8881392,-3.635626369052463
1710871670.8882725,-3.6170633633931475
1710871670.8884058,-3.6002516746520996
1710871670.888539,-3.5823893547058105
1710871670.8886724,-3.5620752970377603
1710871670.8888054,-3.5421111848619247
1710871670.8889387,-3.5193453894721136
1710871670.889072,-3.4941278563605414
1710871670.8892052,-3.467509216732449
1710871670.8893385,-3.4412410524156356
1710871670.8894718,-3.415673043992784
1710871670.8896048,-3.390805721282959
1710871670.889738,-3.36663908428616
1710871670.8898714,-3.3428223927815752
1710871670.8900046,-3.318655490875244
1710871670.890138,-3.2923873265584307
1710871670.8902712,-3.2650682661268444
1710871670.8904042,-3.234597047170003
1710871670.8905375,-3.2016740904914007
1710871670.8906708,-3.1669998168945312
1710871670.890804,-3.131625122494168
1710871670.8909373,-3.095900217692057
1710871670.8910706,-3.060175312889947
1710871670.8912036,-3.0248008833991156
1710871670.891337,-2.989776399400499
1710871670.8914702,-2.9519499672783747
1710871670.8916035,-2.91412353515625
1710871670.8917367,-2.8713938925001354
1710871670.89187,-2.826912932925754
1710871670.892003,-2.7789293395148382
1710871670.8921363,-2.7277938524881997
1710871670.8922696,-2.675257258945041
1710871670.892403,-2.622019979688856
1710871670.8925362,-2.5673821237352157
1710871670.8926692,-2.512744002872043
1710871670.8928025,-2.4574054612053766
1710871670.8929358,-2.400315602620443
1710871670.893069,-2.341124481625027
1710871670.8932023,-2.279831568400065
1710871670.8933356,-2.2146862083011203
1710871670.8934686,-2.1467389000786676
1710871670.893602,-2.0759896437327066
1710871670.8937352,-2.0027886496649847
1710871670.8938684,-1.9281865490807426
1710871670.8940017,-1.8511329756842718
1710871670.894135,-1.774079269833035
1710871670.894268,-1.6952742470635307
1710871670.8944013,-1.615418725543552
1710871670.8945346,-1.534162097507053
1710871670.8946679,-1.4504537317487929
1710871670.8948011,-1.3642936282687717
1710871670.8949344,-1.2756819195217557
1710871670.8950675,-1.1842682626512315
1710871670.8952007,-1.0897023148006864
1710871670.895334,-0.9933851824866401
1710871670.8954673,-0.8946163786782159
1710871670.8956006,-0.7958475748697916
1710871670.8957338,-0.6960280074013604
1710871670.8958669,-0.5955079529020522
1710871670.8960001,-0.4953381419181824
1710871670.8961334,-0.3941176003879971
1710871670.8962667,-0.2911458412806193
1710871670.8964,-0.18642288115289476
1710871670.8965333,-0.08029892212814754
1710871670.8966663,0.02793195553951793
1710871670.8967996,0.13828042480680677
1710871670.8969328,0.24862888786527845
1710871670.897066,0.3607288996378581
1710871670.8971994,0.47177801529566443
1710871670.8973324,0.583527750439114
1710871670.8974657,0.6921246316697862
1710871670.897599,0.8000208934148152
1710871670.8977323,0.9058152967029147
1710871670.8978655,1.0119600428475273
1710871670.8979988,1.118104722764757
1710871670.8981318,1.2249500221676297
1710871670.8982651,1.3317954540252686
1710871670.8983984,1.4386407534281414
1710871670.8985317,1.545135842429267
1710871670.898665,1.6477774249182806
1710871670.8987982,1.749017768436008
1710871670.8989313,1.8460542625851102
1710871670.8990645,1.9406387541029189
1710871670.8991978,2.031369606653849
1710871670.899331,2.1199987994299994
1710871670.8994644,2.206525935067071
1710871670.8995976,2.2937538888719344
1710871670.8997307,2.3792301283942328
1710871670.899864,2.4640056822035046
1710871670.8999972,2.546329233381483
1710871670.9001305,2.626550727420383
1710871670.9002638,2.702918847401937
1710871670.900397,2.7754335933261447
1710871670.90053,2.8444451755947537
1710871670.9006634,2.9089026980929904
1710871670.9007967,2.9716086387634277
1710871670.90093,3.0297605196634927
1710871670.9010632,3.0879124005635576
1710871670.9011965,3.143612013922797
1710871670.9013295,3.1975603103637695
1710871670.9014628,3.2501072353786893
1710871670.901596,3.29915099673801
1710871670.9017293,3.346092700958252
1710871670.9018626,3.3870792388916016
1710871670.9019957,3.4245628780788846
1710871670.902129,3.4595939848158093
1710871670.9022622,3.4900712966918945
1710871670.9023955,3.518096341027154
1710871670.9025288,3.5450702243381076
1710871670.902662,3.569592105017768
1710871670.902795,3.591661983066135
1710871670.9029284,3.6130309104919434
1710871670.9030616,3.631947835286458
1710871670.903195,3.6484124925401473
1710871670.9033282,3.66277535756429
1710871670.9034615,3.6750364303588867
1710871670.9035945,3.684144549899631
1710871670.9037278,3.6900997161865234
1710871670.903861,3.6950042512681747
1710871670.9039943,3.697106043497721
1710871670.9041276,3.6978067292107477
1710871670.9042609,3.6978067292107477
1710871670.904394,3.696405357784695
1710871670.9045272,3.6943035655551486
1710871670.9046605,3.6904501914978027
1710871670.9047937,3.6865965525309243
1710871670.904927,3.681692282358805
1710871670.9050603,3.6750364303588867
1710871670.9051933,3.6673294173346624
1710871670.9053266,3.658571508195665
1710871670.90546,3.6480622821384006
1710871670.9055932,3.6365018950568304
1710871670.9057264,3.6245912975735135
1710871670.9058597,3.611629803975423
1710871670.9059927,3.5986680454678006
1710871670.906126,3.58570655186971
1710871670.9062593,3.5734457439846463
1710871670.9063926,3.5611846711900497
1710871670.9065259,3.5485733879937067
1710871670.906659,3.53491120868259
1710871670.9067922,3.519147237141927
1710871670.9069254,3.5016316837734647
1710871670.9070587,3.4830649693806963
1710871670.907192,3.462746938069661
1710871670.9073253,3.44312932756212
1710871670.9074583,3.4217604001363116
1710871670.9075916,3.4021427896287704
1710871670.9077249,3.3832258648342557
1710871670.9078581,3.36465941535102
1710871670.9079914,3.345392280154758
1710871670.9081247,3.325774669647217
1710871670.9082577,3.3033545811971026
1710871670.908391,3.2798835966322155
1710871670.9085243,3.254661295149061
1710871670.9086576,3.2273369365268283
1710871670.9087908,3.200012312995063
1710871670.908924,3.171987533569336
1710871670.9090571,3.1443126996358233
1710871670.9091904,3.1187399228413897
1710871670.9093237,3.09246646033393
1710871670.909457,3.065842787424723
1710871670.9095902,3.0378177430894637
1710871670.9097235,3.0090920130411782
1710871670.9098566,2.976512908935547
1710871670.9099898,2.942532698313395
1710871670.910123,2.9057497448391385
1710871670.9102564,2.868616845872667
1710871670.9103897,2.830082310570611
1710871670.910523,2.791898250579834
1710871670.910656,2.753714190589057
1710871670.9107893,2.714829444885254
1710871670.9109225,2.6748938030666776
1710871670.9110558,2.6335570547315807
1710871670.911189,2.588716877831353
1710871670.911322,2.541775173611111
1710871670.9114554,2.491330040825738
1710871670.9115887,2.4373820092942977
1710871670.911722,2.3813319206237793
1710871670.9118552,2.324230935838487
1710871670.9119885,2.266079054938422
1710871670.9121215,2.206525935067071
1710871670.9122548,2.145571576224433
1710871670.912388,2.083916531668769
1710871670.9125214,2.0205099052853055
1710871670.9126546,1.953600247701009
1710871670.912788,1.88388811217414
1710871670.912921,1.811023023393419
1710871670.9130542,1.7350052462683783
1710871670.9131875,1.656885544459025
1710871670.9133208,1.575963232252333
1710871670.913454,1.4932894706726074
1710871670.9135873,1.4092144701215956
1710871670.9137204,1.3247891267140706
1710871670.9138536,1.2393128871917725
1710871670.913987,1.1517347229851616
1710871670.9141202,1.0634559392929077
1710871670.9142535,0.972374677658081
1710871670.9143867,0.8795418341954548
1710871670.9145198,0.783556236161126
1710871670.914653,0.6858189900716146
1710871670.9147863,0.5849289894104004
1710871670.9149196,0.48298799329333836
1710871670.915053,0.37859486209021675
1710871670.9151862,0.27455202407307094
1710871670.9153192,0.17050918605592516
1710871670.9154525,0.06541540225346883
1710871670.9155858,-0.038970125218232475
1710871670.915719,-0.14509408010376823
1710871670.9158523,-0.2519185178809696
1710871670.9159853,-0.3604941897922092
1710871670.9161186,-0.46942008866204155
1710871670.916252,-0.5807977252536349
1710871670.9163852,-0.6932260592778524
1710871670.9165184,-0.8056543933020698
1710871670.9166517,-0.9180827273262872
1710871670.9167848,-1.0291100872887504
1710871670.916918,-1.137685775756836
1710871670.9170513,-1.2434595161014133
1710871670.9171846,-1.3499336772494845
1710871670.9173179,-1.4532556798723009
1710871670.9174511,-1.5569278928968642
1710871670.9175842,-1.6602498955196805
1710871670.9177175,-1.7635718981424966
1710871670.9178507,-1.866893900765313
1710871670.917984,-1.9688149293263753
1710871670.9181173,-2.0693349838256836
1710871670.9182506,-2.1660023265414767
1710871670.9183836,-2.259867721133762
1710871670.9185169,-2.350580957200792
1710871670.9186502,-2.4377918243408203
1710871670.9187834,-2.5222004784478083
1710871670.9189167,-2.604157659742567
1710871670.91905,-2.6857646306355796
1710871670.919183,-2.7649195988972983
1710871670.9193163,-2.843374411265055
1710871670.9194496,-2.919377221001519
1710871670.9195828,-2.9925783475240073
1710871670.9197161,-3.0626270506117077
1710871670.9198494,-3.1277725431654186
1710871670.9199824,-3.1890651914808483
1710871670.9201157,-3.246155050065782
1710871670.920249,-3.2993920644124346
1710871670.9203823,-3.3505278163486056
1710871670.9205155,-3.398861355251736
1710871670.9206486,-3.4461442629496255
1710871670.9207819,-3.4913259082370334
1710871670.9209151,-3.5351064470079208
1710871670.9210484,-3.575384351942274
1710871670.9211817,-3.6135609944661455
1710871670.921315,-3.647184371948242
1710871670.921448,-3.6790566974216037
1710871670.9215813,-3.707076178656684
1710871670.9217145,-3.732643922170003
1710871670.9218478,-3.7550597720675998
1710871670.921981,-3.77537382973565
1710871670.9221144,-3.793236149681939
1710871670.9222474,-3.8096976280212402
1710871670.9223807,-3.8244080543518066
1710871670.922514,-3.8359660572475858
1710871670.9226472,-3.8471738497416177
1710871670.9227805,-3.854529062906901
1710871670.9229138,-3.862584696875678
1710871670.9230468,-3.865386644999186
1710871670.92318,-3.8678381178114147
1710871670.9233134,-3.867487907409668
1710871670.9234467,-3.866437276204427
1710871670.92358,-3.862584696875678
1710871670.9237132,-3.857331011030409
1710871670.9238462,-3.8506762186686196
1710871670.9239795,-3.843321270412869
1710871670.9241128,-3.8359660572475858
1710871670.924246,-3.8282606336805554
1710871670.9243793,-3.820204999711778
1710871670.9245126,-3.8117991553412542
1710871670.9246457,-3.8026928901672363
1710871670.924779,-3.791134887271457
1710871670.9249122,-3.778876198662652
1710871670.9250455,-3.764516247643365
1710871670.9251788,-3.7484049797058105
1710871670.9253118,-3.732643922170003
1710871670.925445,-3.716182443830702
1710871670.9255784,-3.699370755089654
1710871670.9257116,-3.6832597520616317
1710871670.925845,-3.6681991153293185
1710871670.9259782,-3.6538391643100314
1710871670.9261112,-3.637027475568983
1710871670.9262445,-3.620215786827935
1710871670.9263778,-3.6016527811686196
1710871670.926511,-3.5813387235005694
1710871670.9266443,-3.5592733489142523
1710871670.9267776,-3.536857499016656
1710871670.9269106,-3.5130410724216037
1710871670.927044,-3.4906254874335394
1710871670.9271772,-3.469260533650716
1710871670.9273105,-3.4485960006713867
1710871670.9274437,-3.4282819430033364
1710871670.927577,-3.4069169892205133
1710871670.92771,-3.383800983428955
1710871670.9278433,-3.3578827646043563
1710871670.9279766,-3.3305639690823026
1710871670.92811,-3.299742274814182
1710871670.9282432,-3.2682204246520996
1710871670.9283764,-3.235997888776991
1710871670.9285095,-3.2034251425001354
1710871670.9286427,-3.1722535027398004
1710871670.928776,-3.140731652577718
1710871670.9289093,-3.1095597479078503
1710871670.9290426,-3.076636791229248
1710871670.9291759,-3.042312992943658
1710871670.929309,-3.0055374569363065
1710871670.9294422,-2.9652592870924206
1710871670.9295754,-2.923580275641547
1710871670.9297087,-2.8787491056654186
1710871670.929842,-2.833567460378011
1710871670.929975,-2.7876856591966415
1710871670.9301083,-2.741453382703993
1710871670.9302416,-2.6952211062113443
1710871670.9303749,-2.647938198513455
1710871670.9305081,-2.599604394700792
1710871670.9306414,-2.5488191180759006
1710871670.9307745,-2.495582103729248
1710871670.9309077,-2.4384922451443143
1710871670.931041,-2.3775498072306314
1710871670.9311743,-2.3155564732021756
1710871670.9313076,-2.2511116663614907
1710871670.9314408,-2.184915542602539
1710871670.9315739,-2.117318444781833
1710871670.9317071,-2.0486705833011203
1710871670.9318404,-1.9793223010169134
1710871670.9319737,-1.9082227018144395
1710871670.932107,-1.8343211544884575
1710871670.9322402,-1.7583182122972276
1710871670.9323733,-1.6791631115807426
1710871670.9325066,-1.5972059302859836
1710871670.9326398,-1.5117463800642226
1710871670.932773,-1.4241854349772136
1710871670.9329064,-1.3345229625701904
1710871670.9330397,-1.2427589628431532
1710871670.9331727,-1.150995095570882
1710871670.933306,-1.058180332183838
1710871670.9334393,-0.9646652142206827
1710871670.9335725,-0.8697490559683906
1710871670.9337058,-0.7741324106852213
1710871670.933839,-0.6764143043094211
1710871670.9339721,-0.5765947368409898
1710871670.9341054,-0.4746737413936191
1710871670.9342387,-0.3713517387708028
1710871670.934372,-0.265578031539917
1710871670.9345052,-0.15910383727815416
1710871670.9346383,-0.05262964301639133
1710871670.9347715,0.05420539942052629
1710871670.9349048,0.16035012072987026
1710871670.935038,0.2657941977183024
1710871670.9351714,0.36983705229229397
1710871670.9353046,0.47528114583757186
1710871670.9354377,0.5807252062691582
1710871670.935571,0.6868699524137709
1710871670.9357042,0.7944158713022867
1710871670.9358375,0.9026624759038289
1710871670.9359708,1.0116096999910142
1710871670.936104,1.1195059617360432
1710871670.936237,1.226701603995429
1710871670.9363704,1.3310947683122423
1710871670.9365036,1.433035797542996
1710871670.936637,1.5325245592329237
1710871670.9367702,1.629911396238539
1710871670.9369035,1.726247337129381
1710871670.9370365,1.821882724761963
1710871670.9371698,1.9182186656528049
1710871670.937303,2.0128030247158475
1710871670.9374363,2.10668683052063
1710871670.9375696,2.199869950612386
1710871670.937703,2.2902507252163358
1710871670.937836,2.376777860853407
1710871670.9379692,2.4591014120313854
1710871670.9381025,2.537571324242486
1710871670.9382358,2.6125383377075195
1710871670.938369,2.684702608320448
1710871670.9385023,2.7554657724168563
1710871670.9386353,2.8237766689724393
1710871670.9387686,2.891737355126275
1710871670.938902,2.957245773739285
1710871670.9390352,3.0206524001227484
1710871670.9391685,3.08090607325236
1710871670.9393015,3.1369561619228787
1710871670.9394348,3.1884521908230252
1710871670.939568,3.2367952664693194
1710871670.9397013,3.2809347576565213
1710871670.9398346,3.322972191704644
1710871670.9399679,3.3611562516954208
1710871670.940101,3.397938940260145
1710871670.9402342,3.4333205223083496
1710871670.9403675,3.4669505225287542
1710871670.9405007,3.4984787305196123
1710871670.940634,3.526853985256619
1710871670.9407673,3.5531274477640786
1710871670.9409003,3.576248221927219
1710871670.9410336,3.596216042836507
1710871670.9411669,3.6137315962049694
1710871670.9413002,3.6287951469421387
1710871670.9414334,3.6421068509419756
1710871670.9415667,3.6536672380235458
1710871670.9416997,3.6634760432773166
1710871670.941833,3.672584162818061
1710871670.9419663,3.680641386244032
1710871670.9420996,3.687297238243951
1710871670.9422328,3.6925519837273493
1710871670.9423661,3.6946537759568954
1710871670.9424992,3.696405357784695
1710871670.9426324,3.696055147382948
1710871670.9427657,3.6925519837273493
1710871670.942899,3.688698609670003
1710871670.9430323,3.681692282358805
1710871670.9431655,3.673284848531087
1710871670.9432986,3.66452693939209
1710871670.9434319,3.654017448425293
1710871670.9435651,3.6438584327697754
1710871670.9436984,3.633699417114258
1710871670.9438317,3.6228397157457137
1710871670.9439647,3.61198001437717
1710871670.944098,3.6004196272956
1710871670.9442313,3.587808609008789
1710871670.9443645,3.5748468505011664
1710871670.9444978,3.5587324036492243
1710871670.944631,3.542968432108561
1710871670.9447641,3.5258030891418457
1710871670.9448974,3.5079373253716364
1710871670.9450307,3.4925235642327204
1710871670.945164,3.4753582212660046
1710871670.9452972,3.461345566643609
1710871670.9454305,3.445581595102946
1710871670.9455636,3.430518044365777
1710871670.9456968,3.4126522805955672
1710871670.94583,3.394786251915826
1710871670.9459634,3.373767534891764
1710871670.9460967,3.3513474464416504
1710871670.94623,3.3285771475897894
1710871670.946363,3.304405477311876
1710871670.9464962,3.281284968058268
1710871670.9466295,3.257813983493381
1710871670.9467628,3.2360945807562933
1710871670.946896,3.214024967617459
1710871670.9470294,3.191955354478624
1710871670.9471624,3.1681338946024575
1710871670.9472957,3.1415102216932507
1710871670.947429,3.112084070841471
1710871670.9475622,3.081256548563639
1710871670.9476955,3.049378130171034
1710871670.9478288,3.016448550754123
1710871670.9479618,2.9821181297302246
1710871670.948095,2.94848812950982
1710871670.9482284,2.914858129289415
1710871670.9483616,2.8819285498725042
1710871670.948495,2.8472476535373263
1710871670.948628,2.810815175374349
1710871670.9487612,2.7719304296705456
1710871670.9488945,2.73024320602417
1710871670.9490278,2.684702608320448
1710871670.949161,2.638111114501953
1710871670.9492943,2.5901182492574057
1710871670.9494274,2.540724277496338
1710871670.9495606,2.4902791447109647
1710871670.949694,2.4398340119255915
1710871670.9498272,2.3879877726236978
1710871670.9499605,2.3357913229200573
1710871670.9500937,2.280441919962565
1710871670.9502268,2.2222900390625
1710871670.95036,2.161335680219862
1710871670.9504933,2.0965278148651123
1710871670.9506266,2.0289174715677896
1710871670.95076,1.9595555464426675
1710871670.9508932,1.8877414862314859
1710871670.9510262,1.8141758441925049
1710871670.9511595,1.7395593060387504
1710871670.9512928,1.664592425028483
1710871670.951426,1.5871732764773898
1710871670.9515593,1.5076523356967502
1710871670.9516926,1.426379813088311
1710871670.9518256,1.3433557086520724
1710871670.951959,1.2554272015889485
1710871670.9520922,1.1657472451527913
1710871670.9522254,1.0729144016901653
1710871670.9523587,0.9779796997706095
1710871670.952492,0.8809431393941243
1710871670.952625,0.7821549309624566
1710871670.9527583,0.6823158926433986
1710871670.9528916,0.5824767880969577
1710871670.9530249,0.4812364445792304
1710871670.9531581,0.3782445523473951
1710871670.9532912,0.2749023338158925
1710871670.9534245,0.16910793052779302
1710871670.9535577,0.060861338343885206
1710871670.953691,-0.049127203722794846
1710871670.9538243,-0.16085505485534668
1710871670.9539576,-0.27363364895184833
1710871670.9540906,-0.3860619995329115
1710871670.9542239,-0.4988405770725674
1710871670.9543571,-0.6098679701487223
1710871670.9544904,-0.7201948430803087
1710871670.9546237,-0.8284202549192641
1710871670.954757,-0.9369958771599664
1710871670.95489,-1.0448710785971747
1710871670.9550233,-1.152396069632636
1710871670.9551566,-1.2606214152442083
1710871670.9552898,-1.3695473141140408
1710871670.955423,-1.4784732129838731
1710871670.9555564,-1.5866986910502114
1710871670.9556894,-1.6938732730017767
1710871670.9558227,-1.797895828882853
1710871670.955956,-1.8994666470421684
1710871670.9560893,-1.9971847534179688
1710871670.9562225,-2.093501753277249
1710871670.9563558,-2.1873672803243003
1710871670.9564888,-2.280181778801812
1710871670.9566221,-2.3719459109836154
1710871670.9567554,-2.4640599886576333
1710871670.9568887,-2.5540728039211698
1710871670.957022,-2.642334302266439
1710871670.9571552,-2.7277938524881997
1710871670.9572883,-2.8090503480699325
1710871670.9574215,-2.886804739634196
1710871670.9575548,-2.960005601247152
1710871670.957688,-3.0293538835313583
1710871670.9578214,-3.095900217692057
1710871670.9579544,-3.158944182925754
1710871670.9580877,-3.2198866208394366
1710871670.958221,-3.2790780067443848
1710871670.9583542,-3.3365180757310653
1710871670.9584875,-3.3911561965942383
1710871670.9586208,-3.443692790137397
1710871670.9587538,-3.4913259082370334
1710871670.958887,-3.536157078213162
1710871670.9590204,-3.5757348272535534
1710871670.9591537,-3.612510363260905
1710871670.959287,-3.646133740743001
1710871670.9594202,-3.6769551701015897
1710871670.9595532,-3.70497465133667
1710871670.9596865,-3.732293711768256
1710871670.9598198,-3.7568108240763345
1710871670.959953,-3.778525988260905
1710871670.9600863,-3.8005913628472223
1710871670.9602196,-3.818103472391764
1710871670.9603527,-3.833164109124078
1710871670.960486,-3.8471738497416177
1710871670.9606192,-3.857681221432156
1710871670.9607525,-3.8657368554009333
1710871670.9608858,-3.87239138285319
1710871670.961019,-3.875543541378445
1710871670.961152,-3.877995279100206
1710871670.9612854,-3.877995279100206
1710871670.9614186,-3.8765944374932184
1710871670.961552,-3.875193330976698
1710871670.9616852,-3.872041172451443
1710871670.9618185,-3.868889013926188
1710871670.9619515,-3.864335748884413
1710871670.9620848,-3.85838164223565
1710871670.962218,-3.851026429070367
1710871670.9623513,-3.8422703742980957
1710871670.9624846,-3.8314127922058105
1710871670.9626176,-3.8205552101135254
1710871670.962751,-3.8068956798977323
1710871670.9628842,-3.793936835394965
1710871670.9630175,-3.7795766194661455
1710871670.9631507,-3.765917354159885
1710871670.963284,-3.7526080343458386
1710871670.963417,-3.7396489249335394
1710871670.9635503,-3.7266898155212402
1710871670.9636836,-3.711279233296712
1710871670.963817,-3.695167965359158
1710871670.9639502,-3.6762547492980957
1710871670.9640834,-3.6562909020317926
1710871670.9642165,-3.6345757378472223
1710871670.9643497,-3.612160152859158
1710871670.964483,-3.5904449886745877
1710871670.9646163,-3.569080034891764
1710871670.9647496,-3.549116187625461
1710871670.9648829,-3.529152340359158
1710871670.965016,-3.5102391242980957
1710871670.9651492,-3.489574591318766
1710871670.9652824,-3.467509216732449
1710871670.9654157,-3.443692790137397
1710871670.965549,-3.4181247817145453
1710871670.9656823,-3.390805721282959
1710871670.9658153,-3.3634866608513727
1710871670.9659486,-3.3351169692145453
1710871670.9660819,-3.3074476983812118
1710871670.9662151,-3.2815297444661455
1710871670.9663484,-3.2545608944363065
1710871670.9664817,-3.2279422548082137
1710871670.9666147,-3.1995725631713867
1710871670.966748,-3.1684009234110513
1710871670.9668813,-3.135477966732449
1710871670.9670146,-3.0997530619303384
1710871670.9671478,-3.0605257882012262
1710871670.9672809,-3.0202476183573403
1710871670.9674141,-2.979269027709961
1710871670.9675474,-2.9386406474643283
1710871670.9676807,-2.896961636013455
1710871670.967814,-2.8556328349643283
1710871670.9679472,-2.813253402709961
1710871670.9680803,-2.769472863939073
1710871670.9682136,-2.7221899562411838
1710871670.9683468,-2.673155731625027
1710871670.96848,-2.6206191380818686
1710871670.9686134,-2.564930386013455
1710871670.9687467,-2.50678989622328
1710871670.9688797,-2.4486494064331055
1710871670.969013,-2.3873564932081432
1710871670.9691463,-2.3267642656962075
1710871670.9692795,-2.264771196577284
1710871670.9694128,-2.202077441745334
1710871670.969546,-2.1369320816463895
1710871670.969679,-2.0714363786909313
1710871670.9698124,-2.0020880964067245
1710871670.9699457,-1.9299378659990098
1710871670.970079,-1.855335897869534
1710871670.9702122,-1.7765308751000297
1710871670.9703455,-1.697725984785292
1710871670.9704785,-1.615418725543552
1710871670.9706118,-1.5348625183105469
1710871670.970745,-1.450103521347046
1710871670.9708784,-1.3663951555887859
1710871670.9710116,-1.2802350521087646
1710871670.971145,-1.1923238966200087
1710871670.971278,-1.1030115683873494
1710871670.9714112,-1.0108974244859483
1710871670.9715445,-0.915630989604526
1710871670.9716778,-0.8179129494561089
1710871670.971811,-0.7173928949568007
1710871670.971944,-0.6154718663957384
1710871670.9720774,-0.512149863772922
1710871670.9722106,-0.4084776176346673
1710871670.972344,-0.305155615011851
1710871670.9724772,-0.20043263832728067
1710871670.9726105,-0.09711063570446438
1710871670.9727435,0.007263512557579411
1710871670.9728768,0.11235728859901428
1710871670.97301,0.21850200162993536
1710871670.9731433,0.32604797018898857
1710871670.9732766,0.4349951942761739
1710871670.97341,0.5449933475918239
1710871670.973543,0.6549914677937826
1710871670.9736762,0.7649896542231241
1710871670.9738095,0.8728859159681532
1710871670.9739428,0.9797312815984089
1710871670.974076,1.083774103058709
1710871670.9742093,1.1860654089185927
1710871670.9743423,1.28800630569458
1710871670.9744756,1.3885460959540472
1710871670.974609,1.4894360966152616
1710871670.9747422,1.5906764401329887
1710871670.9748755,1.6912160979376898
1710871670.9750087,1.7907048596276176
1710871670.9751418,1.8887923823462591
1710871670.975275,1.9833768738640678
1710871670.9754083,2.0744580692715116
1710871670.9755416,2.1623865763346353
1710871670.9756749,2.2464617093404136
1710871670.9758081,2.3280843098958335
1710871670.9759412,2.4083060688442655
1710871670.9760745,2.486425770653619
1710871670.9762077,2.564895682864719
1710871670.976341,2.641964488559299
1710871670.9764743,2.717982398139106
1710871670.9766073,2.790497144063314
1710871670.9767406,2.860909832848443
1710871670.9768739,2.926418251461453
1710871670.9770072,2.988773981730143
1710871670.9771404,3.0465756522284613
1710871670.9772737,3.1012243694729276
1710871670.9774067,3.153070608774821
1710871670.97754,3.2024645805358887
1710871670.9776733,3.2501072353786893
1710871670.9778066,3.2963485187954373
1710871670.9779398,3.3408382203843856
1710871670.9780731,3.3821749687194824
1710871670.9782062,3.4203590287102594
1710871670.9783394,3.45468971464369
1710871670.9784727,3.485166761610243
1710871670.978606,3.5128415955437555
1710871670.9787393,3.5366627905103893
1710871670.9788725,3.557681507534451
