Epoch Time,SM
1712605100.155008,16.310881823301315
1712605100.1560125,17.572008073329926
1712605100.1570172,18.20257119834423
1712605100.1580217,17.887288704514503
1712605100.1590264,19.148414954543114
1712605100.1600308,17.572008073329926
1712605100.1610353,17.887288704514503
1712605100.16204,17.572008073329926
1712605100.1630445,17.256727442145348
1712605100.164049,17.256727442145348
1712605100.1650536,16.94144494831562
1712605100.166058,16.310881823301315
1712605100.1670628,15.68032056093216
1712605100.1680672,15.995601192116737
1712605100.1690717,16.94144494831562
1712605100.1700764,15.68032056093216
1712605100.1710808,16.94144494831562
1712605100.1720853,18.833132460713387
1712605100.17309,17.256727442145348
1712605100.1740944,17.572008073329926
1712605100.1750991,17.256727442145348
1712605100.1761036,18.20257119834423
1712605100.177108,17.887288704514503
1712605100.1781127,14.41919431090355
1712605100.1791172,17.256727442145348
1712605100.1801217,15.68032056093216
1712605100.1811264,17.572008073329926
1712605100.1821308,17.572008073329926
1712605100.1831355,16.94144494831562
1712605100.18414,16.626164317131042
1712605100.1851444,15.68032056093216
1712605100.1861491,15.995601192116737
1712605100.1871536,16.310881823301315
1712605100.188158,15.365038998425007
1712605100.1891627,17.887288704514503
1712605100.1901672,16.94144494831562
1712605100.191172,16.626164317131042
1712605100.1921763,18.20257119834423
1712605100.1931808,15.68032056093216
1712605100.1941855,18.20257119834423
1712605100.19519,15.995601192116737
1712605100.1961944,17.572008073329926
1712605100.197199,16.94144494831562
1712605100.1982036,15.995601192116737
1712605100.1992083,16.94144494831562
1712605100.2002127,16.94144494831562
1712605100.2012172,16.626164317131042
1712605100.2022219,16.310881823301315
1712605100.2032263,15.995601192116737
1712605100.2042308,16.94144494831562
1712605100.2052355,15.995601192116737
1712605100.20624,16.94144494831562
1712605100.2072446,18.20257119834423
1712605100.208249,16.94144494831562
1712605100.2092535,17.572008073329926
1712605100.2102582,16.626164317131042
1712605100.2112627,17.572008073329926
1712605100.2122674,17.572008073329926
1712605100.2132719,16.626164317131042
1712605100.2142763,16.94144494831562
1712605100.215281,15.049757435917854
1712605100.2162855,16.310881823301315
1712605100.21729,16.94144494831562
1712605100.2182946,14.41919431090355
1712605100.219299,16.94144494831562
1712605100.2203038,15.68032056093216
1712605100.2213082,17.256727442145348
1712605100.2223127,17.256727442145348
1712605100.2233174,15.995601192116737
1712605100.2243218,16.94144494831562
1712605100.2253263,16.94144494831562
1712605100.226331,16.94144494831562
1712605100.2273355,17.256727442145348
1712605100.2283401,15.68032056093216
1712605100.2293446,17.256727442145348
1712605100.230349,16.310881823301315
1712605100.2313538,16.310881823301315
1712605100.2323582,16.94144494831562
1712605100.2333627,15.68032056093216
1712605100.2343674,16.310881823301315
1712605100.2353718,15.68032056093216
1712605100.2363765,15.995601192116737
1712605100.237381,15.995601192116737
1712605100.2383854,14.734475873410702
1712605100.2393901,16.310881823301315
1712605100.2403946,15.995601192116737
1712605100.241399,17.572008073329926
1712605100.2424037,17.887288704514503
1712605100.2434082,16.310881823301315
1712605100.244413,18.20257119834423
1712605100.2454174,15.68032056093216
1712605100.2464218,16.94144494831562
1712605100.2474265,16.310881823301315
1712605100.248431,15.995601192116737
1712605100.2494354,16.626164317131042
1712605100.2504401,16.626164317131042
1712605100.2514446,16.94144494831562
1712605100.2524493,16.94144494831562
1712605100.2534537,15.68032056093216
1712605100.2544582,16.626164317131042
1712605100.255463,16.626164317131042
1712605100.2564673,16.94144494831562
1712605100.2574718,16.94144494831562
1712605100.2584765,15.365038998425007
1712605100.259481,17.572008073329926
1712605100.2604856,16.626164317131042
1712605100.26149,17.572008073329926
1712605100.2624946,17.256727442145348
1712605100.2634993,15.68032056093216
1712605100.2645037,17.256727442145348
1712605100.2655084,16.310881823301315
1712605100.2665129,16.310881823301315
1712605100.2675173,16.310881823301315
1712605100.268522,15.995601192116737
1712605100.2695265,16.310881823301315
1712605100.270531,15.68032056093216
1712605100.2715356,16.626164317131042
1712605100.27254,16.94144494831562
1712605100.2735448,15.365038998425007
1712605100.2745492,17.887288704514503
1712605100.2755537,16.626164317131042
1712605100.2765584,17.572008073329926
1712605100.2775629,17.572008073329926
1712605100.2785673,16.310881823301315
1712605100.279572,17.887288704514503
1712605100.2805765,15.365038998425007
1712605100.2815812,16.94144494831562
1712605100.2825856,16.94144494831562
1712605100.28359,15.365038998425007
1712605100.2845948,16.310881823301315
1712605100.2855992,15.995601192116737
1712605100.2866037,16.310881823301315
1712605100.2876084,16.310881823301315
1712605100.2886128,15.365038998425007
1712605100.2896175,17.256727442145348
1712605100.290622,16.94144494831562
1712605100.2916265,17.572008073329926
1712605100.2926311,17.256727442145348
1712605100.2936356,16.626164317131042
1712605100.29464,17.256727442145348
1712605100.2956448,16.310881823301315
1712605100.2966492,17.887288704514503
1712605100.297654,16.626164317131042
