# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_xaxi,-5617.686530612244,10.364999999999782,10654.385510204082,9.225000000000364,6791.396734693879,9.04466995770959,up,-29.541400618218645,17.081011980685176,52.76300669560483,87.30943075036791,-65.67393913074282,59.88563676581202
_xaxi,-6604.054897959184,8.635000000000218,-10617.636122448981,12.915000000000873,651.7146938775514,8.68905271886181,down,11.006651048674842,29.743408782262275,65.00549516626879,89.21931559573703,19.462231295363733,60.92738182287752
_xaxi,-5410.034489795918,6.9099999999998545,10567.40693877551,35.05499999999938,6870.854285714286,38.725651731648085,up,-15.590744507014008,16.159336786905858,-91.3015696013926,88.27957699226496,37.88413785473959,58.09828429969963
_xaxi,-6510.700816326531,36.275000000001455,-10732.402653061225,25.829999999999927,637.160000000003,11.083932294183628,down,4.887651629302777,28.40616125750538,-5.359209184650845,88.56437890291659,58.3823021302312,61.99580676888071
_xaxi,-5296.020816326531,20.729999999999563,10822.468775510204,9.224999999998545,6913.3142857142875,10.925881648450009,up,-35.05845739799131,16.663226988016905,77.18724891275598,86.63357613292332,-42.31426753603654,58.12221589686533
_xaxi,-6361.502040816327,15.545000000000073,-11070.90367346939,14.7599999999984,389.0097959183673,5.716726082401723,down,3.2907998397702007,27.434638120036404,-21.43799096302448,90.98037299600259,64.83398335061402,61.53413140230765
_xaxi,-5267.039999999999,5.18500000000131,10630.362857142858,11.069999999999709,6990.036530612243,15.761300390644791,up,-6.18671534239136,17.243622737303678,-108.28776246727887,88.11159385578931,-24.84931269643086,56.072663393642834
_xaxi,-6405.849795918366,15.549999999999272,-10757.931428571428,12.914999999999054,651.5626530612266,10.896651194149875,down,7.631988105797097,29.11793926670965,4.242111734036277,87.64344422847489,54.560344777385254,58.54210014262156
_xaxi,-5204.144489795918,17.274999999999636,10753.111836734695,11.0699999999988,6977.070816326531,8.938781325130371,up,-12.37830673632429,15.189662012073393,-42.024419753839034,76.96990820628574,-61.27741831832279,56.12388302374355
_xaxi,-6398.445306122449,13.819999999999709,-10921.79755102041,7.380000000000109,685.8314285714257,3.6630454598349917,down,0.7933477886668884,25.082945558820548,63.50385791220792,79.72941758779712,0.4190715002011293,58.29503061334695
