# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_yaxi,8785.507419354843,60.465000000000146,7248.022983870967,60.88500000000204,5713.101048387095,18.85648065283003,up,-57.93386389512678,46.49676217179238,-23.383229768318696,53.73837772086778,-59.14756081882717,73.0822526412848
_yaxi,-12731.703548387095,29.3700000000008,7442.015806451612,23.985000000000582,1257.7949193548384,37.16795273454436,down,-71.7731856607525,42.050336791419554,28.56855724660991,50.64720452775229,-74.38423817472973,72.08479544909159
_yaxi,8852.015080645166,15.544999999998254,7114.528306451613,9.224999999998545,5909.875161290321,22.96084031295947,up,-34.75326145880187,42.29860078908801,17.87854636702527,42.59989408143882,-82.02024511561785,68.64704326908179
_yaxi,-12352.318951612906,20.730000000000473,7585.1520967741935,27.674999999999272,1602.45185483871,43.916197474186355,down,-38.186864191579836,43.619061268544606,-1.5064575328719305,54.877789928236254,-60.66685378679995,68.60223129156526
_yaxi,8846.247983870968,50.094999999997526,7300.784032258064,40.590000000000146,5443.7921774193555,120.90227040719111,up,-14.578417058618353,49.839881586898876,18.51727600868643,44.99409422643564,-42.70030059511857,78.91400146742305
_yaxi,-12684.334112903227,57.00500000000011,7228.412419354839,57.194999999999254,1396.478629032258,78.46629485300745,down,-40.24703025796564,46.34430947236602,1.3188625972143047,59.577303669060214,-21.639199968782858,85.32705391624269
_yaxi,12614.95677419355,89.82999999999811,4860.622741935484,57.19499999999971,6017.040725806451,69.38754008922974,up,-23.743693853943064,63.088608228425485,-19.453384661183257,42.24600343733766,-5.196268670064213,91.95800557278693
_yaxi,-17643.069112903224,60.45999999999913,4903.801693548387,83.02500000000146,1165.1008870967737,79.93357280460988,down,-18.13925148616115,56.048880492760404,-21.69415979026631,67.2586164715478,0.43698068998240425,86.41313952746506
_yaxi,14318.661774193552,82.91999999999916,4952.069274193547,59.039999999997235,6595.322258064517,74.10255727639289,up,-30.903431347767377,58.92866913700496,-22.10628911352779,44.789084814376196,-10.988628900686166,87.16532227683794
_yaxi,-17810.16322580645,67.3700000000008,5315.504516129033,83.02500000000191,759.3867741935486,89.06740985152004,down,-24.327719998867064,60.57175730671622,-16.422945462191603,65.63091962759653,6.142858947244149,92.34809804181359
_yaxi,13701.83306451613,86.375,5371.568709677421,49.815000000001874,6062.6094354838715,83.53065216127438,up,-20.819426388224194,59.62373998962994,-11.04633636295809,47.4559702780614,-17.359497416065064,87.88621158233885
_yaxi,-18149.254677419347,43.18999999999869,5322.735725806451,25.830000000001746,760.7644354838712,53.54933583369594,down,19.28129961149911,47.254835650312785,-66.39513055890205,51.45656981608481,27.666578733755433,74.42247587770632
