Epoch Time,y
1710801516.8613777,-1.467265420489841
1710801516.861491,-1.401769717534383
1710801516.8616042,-1.3362741470336914
1710801516.8617172,-1.2693774700164795
1710801516.8618305,-1.2014301617940266
1710801516.8619437,-1.133482853571574
1710801516.862057,-1.064834992090861
1710801516.86217,-0.9965374072392781
1710801516.8622832,-0.9275393353568183
1710801516.8623965,-0.8581909868452284
1710801516.8625097,-0.7884924279318916
1710801516.862623,-0.7177431053585476
1710801516.862736,-0.6459430853525797
1710801516.8628492,-0.5741430653466119
1710801516.8629625,-0.5012922816806369
1710801516.8630757,-0.42809128761291504
1710801516.8631887,-0.35489026043150157
1710801516.863302,-0.28098877933290267
1710801516.8634152,-0.20673703816201952
1710801516.8635285,-0.13248528871271345
1710801516.8636417,-0.05753306051095326
1710801516.8637547,0.017072265553805564
1710801516.863868,0.09379072321785821
1710801516.8639812,0.16910793052779302
1710801516.8640945,0.24407482809490627
1710801516.8642075,0.31939201884799534
1710801516.8643208,0.3947092427147759
1710801516.864434,0.4689755042394002
1710801516.8645473,0.5418405267927382
1710801516.8646605,0.6150558259752061
1710801516.8647735,0.6882711913850572
1710801516.8648868,0.760785871081882
1710801516.865,0.8336508936352199
1710801516.8651133,0.9047643343607584
1710801516.8652263,0.9762281179428101
1710801516.8653395,1.0462906625535753
1710801516.8654528,1.114951901965671
1710801516.865566,1.1829125881195068
1710801516.865679,1.2501725885603163
1710801516.8657923,1.3156810071733263
1710801516.8659055,1.3808392153845892
1710801516.8660188,1.4466979768541124
1710801516.866132,1.5118560526106093
1710801516.866245,1.5770142608218722
1710801516.8663583,1.6411214404635959
1710801516.8664715,1.7041777239905462
1710801516.8665848,1.7658327685462103
1710801516.8666978,1.826436784532335
1710801516.866811,1.8852893511454263
1710801516.8669243,1.9420399930742052
1710801516.8670375,1.9980899492899575
1710801516.8671508,2.053089009390937
1710801516.8672638,2.107037173377143
1710801516.867377,2.160634994506836
1710801516.8674903,2.212481233808729
1710801516.8676035,2.264327473110623
1710801516.8677166,2.3140719201829696
1710801516.8678298,2.362414995829264
1710801516.867943,2.4090064896477594
1710801516.8680563,2.4534961912367077
1710801516.8681695,2.4965847863091364
1710801516.8682826,2.537571324242486
1710801516.8683958,2.578908337487115
1710801516.868509,2.6181432935926647
1710801516.8686223,2.658078935411241
1710801516.8687353,2.696262995402018
1710801516.8688486,2.733746369679769
1710801516.8689618,2.76947816212972
1710801516.869075,2.80415932337443
1710801516.8691883,2.835687266455756
1710801516.8693013,2.864763206905789
1710801516.8694146,2.8910366694132485
1710801516.8695278,2.915558550092909
1710801516.869641,2.937978638543023
1710801516.869754,2.9589973555670843
1710801516.8698673,2.9789651764763727
1710801516.8699806,2.9971814155578613
1710801516.8700938,3.014696968926324
1710801516.870207,3.031512101491292
1710801516.87032,3.0465756522284613
1710801516.8704333,3.0595371458265515
1710801516.8705466,3.0707470575968423
1710801516.8706598,3.080205652448866
1710801516.8707728,3.087562190161811
1710801516.870886,3.0942180421617294
1710801516.8709993,3.099822998046875
1710801516.8711126,3.1050777435302734
1710801516.8712258,3.1099820137023926
1710801516.8713388,3.1141858630710177
1710801516.871452,3.1173385514153376
1710801516.8715653,3.119090133243137
1710801516.8716786,3.119090133243137
1710801516.8717916,3.1180392371283636
1710801516.8719049,3.112784491644965
1710801516.872018,3.1068293253580728
1710801516.8721313,3.0987721019321017
1710801516.8722446,3.088963296678331
1710801516.8723576,3.0798551771375866
1710801516.8724709,3.0682947900560165
1710801516.872584,3.0563841925726996
1710801516.8726974,3.044824070400662
1710801516.8728104,3.031512101491292
1710801516.8729236,3.0167990260654025
1710801516.8730369,3.0003343688117132
1710801516.87315,2.9803665479024253
1710801516.8732631,2.957946459452311
1710801516.8733764,2.9341252644856772
1710801516.8734896,2.9089026980929904
1710801516.8736029,2.883329921298557
1710801516.873716,2.857757144504123
1710801516.8738291,2.829732100168864
1710801516.8739424,2.803458637661404
1710801516.8740556,2.7743826972113714
1710801516.8741689,2.745656967163086
1710801516.874282,2.7141287591722274
1710801516.8743951,2.6811994446648493
1710801516.8745084,2.645467652214898
1710801516.8746216,2.6090351740519204
1710801516.8747349,2.570500638749864
1710801516.874848,2.5312656826443143
1710801516.8749611,2.493431833055284
