# time,# coil Bx (pT) mean,# coil Bx (pT) std,# coil By (pT) mean,# coil By (pT) std,# coil Bz (pT) mean,# coil Bz (pT) std,# Orientation,# cell Bx (pT) mean,# cell Bx (pT) std,# cell By (pT) mean,# cell By (pT) std,# cell Bz (pT) mean,# cell Bz (pT) std
_yaxi,-31083.066688311686,164.11000000000058,6072.273167701863,46.125,-64990.3155102041,49.3116913899018,up,26.71753170045458,6.601429127565912,-391.32120710668573,0.0074407818541475735,-8.544718730908087,0.24349040556502835
_yaxi,26846.45792207792,120.92499999999745,4895.813778801843,127.30499999999984,72072.89952380952,66.65310142294248,down,26.20030072873902,6.511325360144231,-391.32140270505516,0.007202041861332109,-8.513040652916768,0.25745915772630895
_yaxi,-31335.48318181818,198.66499999999905,6946.7114906832285,105.16499999999724,-64111.52768707482,156.21794216579033,up,27.435738382973412,6.553901192553475,-391.3212177970936,0.007422078037038765,-8.538093255153656,0.23092470096322254
_yaxi,26674.11191964286,110.55999999999949,4819.480092165898,116.23499999999694,72272.41195238095,37.5855452521639,down,27.60231980364931,6.3760303404937675,-391.32100964044685,0.00727629977829804,-8.559125009611488,0.2441139472006492
_yaxi,-31462.876938775513,224.5749999999989,6054.427402597403,134.68499999999767,-64679.82149659865,115.4696971253618,up,27.215532668014475,6.3020278123296025,-391.32100412731154,0.007377750522384749,-8.552113259071493,0.24171519118272336
_yaxi,26879.242523809524,115.74499999999898,4959.717096774194,151.29000000000087,72037.9914778325,84.62395566677878,down,27.23439552044988,6.290413028949374,-391.3213905656472,0.007138886427627557,-8.544354134730094,0.24460052932937934
_yaxi,-31435.16659863946,172.75,6071.032402597402,86.71500000000015,-64676.208163265306,114.76864049994057,up,28.957221168570225,6.276209467678094,-391.3210776847987,0.007448677237777451,-8.558460697860376,0.24251530280368722
_yaxi,26938.453809523806,108.82999999999993,5131.837741935484,129.14999999999782,71840.60107142857,74.37991911617993,down,28.64431831406203,6.3916915559530745,-391.3209696670022,0.007471768432007555,-8.558071354802196,0.2518834587875376
