,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.16,0.2689670864737932,0.004600261153471956
1,0.25,0.3956580826574478,0.006302351236908508
2,0.34,0.5189902855977061,0.0028996075704461797
3,0.43,0.6391277970193344,0.004083798076392892
4,0.52,0.7750457660457384,0.004069593713727593
5,0.6,0.8965588529380486,0.0034827307270354
6,0.69,1.0221520124300565,0.003788294034659623
7,0.78,1.1461860054683841,0.011293348035286541
8,0.87,1.2682556666019207,0.0036087841971242872
9,0.96,1.3905396333988107,0.005411306495285987
10,1.05,1.5122676677572704,0.003015237105310435
11,1.14,1.6326212609494397,0.005717549072850378
12,1.23,1.7521783241342699,0.0033941718372096793
13,1.32,1.8720462662755015,0.006000503569070311
14,1.4,1.9914381153594203,0.011621852373945765
15,1.49,2.1060711750443413,0.006284544701541914
16,1.58,2.220821145158884,0.005705815151315051
17,1.67,2.3339341732799936,0.004792851382356666
18,1.76,2.445728055645728,0.006404911483212322
19,1.85,2.555892365314277,0.003071349051721216
20,1.92,2.640311448841473,0.003128129781025722
21,10.08,6.427159600457743,0.008416702811338127
22,10.17,6.435576777352232,0.1322292584888965
23,10.26,6.424325613399919,0.00468564643184771
24,10.35,6.419337688334032,0.04684755245074457
25,10.43,6.416018637729688,0.06288166006302459
26,10.52,6.420353018141617,0.01858585846323173
27,10.61,6.41523479755004,0.01271204202939829
28,10.7,6.4128597000423015,0.005618985984545121
29,10.79,6.409509425421084,0.004499626390678508
30,10.87,6.406131700105997,0.015731065367542187
31,10.96,6.401218359280146,0.0047377980755947645
32,11.05,6.398666679575356,0.028954255282533824
33,11.14,6.390625841635462,0.006436564153458914
34,11.23,6.3857111558769475,0.0047806184796665
35,11.31,6.379554324150033,0.007559122135947076
36,11.4,6.372770004903396,0.024479610994206646
37,11.49,6.368151241733664,0.006717028836376632
38,11.58,6.360569610961599,0.005224848147386249
39,11.67,6.354097720136157,0.01313461511819708
40,11.75,6.34628443195588,0.006986117526415352
41,11.84,6.336121355976502,0.028466045342094445
42,11.93,6.329396984227781,0.007992726160964815
43,12.02,6.321731461054429,0.007301199076469439
44,12.11,6.313098362503774,0.007161837343719741
45,12.2,6.303492326673025,0.0063429374553251655
46,12.28,6.296406958790193,0.015146588936945541
47,12.37,6.28382459290679,0.006243333234236994
48,12.46,6.271681320553148,0.02402229814822032
49,12.55,6.265631544417964,0.024095101126714747
50,12.64,6.2549380378218356,0.01464006029896181
51,12.72,6.241162264794953,0.010516940557625075
52,12.81,6.227736227675787,0.042881802620098615
53,12.9,6.2176561479534245,0.008050188131298453
54,12.99,6.199836311446261,0.09300451545898694
55,13.08,6.195097278978831,0.05292934770436266
56,13.17,6.173424579124108,0.1127970105052627
57,13.25,6.168549440746941,0.006929334539935788
58,13.34,6.155065195348336,0.012535227003377648
59,13.43,6.149323537796624,0.09565088908037477
60,13.52,6.128506752684047,0.007631393051358842
61,13.6,6.115433474073994,0.00906326853072599
62,13.69,6.101027709422804,0.011762933574883115
63,13.78,6.087017975138792,0.00844020994310928
64,13.87,6.071663636366777,0.007475010006467848
65,13.95,6.057385746526322,0.01449841127552233
66,14.04,6.042245760247133,0.009547123264130201
67,14.13,6.027123670934108,0.013862305470703195
68,14.22,6.013619951948062,0.0328489379136127
69,14.3,5.996237629861754,0.008923033791355717
70,14.39,5.981304571349555,0.011171629574361151
71,14.48,5.964487850786323,0.01710605069917492
72,14.57,5.947252084665522,0.009650694335134623
73,14.66,5.930107634889632,0.008598196176402116
74,14.75,5.916241525994629,0.036379794137669334
75,14.83,5.896678253166919,0.014858244482083132
76,14.92,5.880222742438529,0.00964692334854955
77,15.01,5.862833463840342,0.00960333249449034
78,15.1,5.846224401913712,0.00904665547189721
79,15.19,5.828510895968222,0.014923008327377188
80,15.28,5.809532406507457,0.018448396647667356
81,15.36,5.7932386781632585,0.016850033599744848
82,15.45,5.780162216025746,0.07272163378207654
83,15.54,5.756110831285714,0.010678888114166287
84,15.63,5.7391103733141575,0.011589269978549059
85,15.72,5.720867055362739,0.010508995051797136
86,15.8,5.701738486135703,0.01132883118647183
87,15.89,5.684090303122157,0.013694156969803455
88,15.98,5.666483138399096,0.012417516447505557
89,16.07,5.653169522472606,0.0722284104839662
90,16.16,5.630866259065509,0.012024262488298038
91,16.24,5.620518786100711,0.1189359320237773
