,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.14,0.47138112132111093,0.018161426822945245
1,0.23,0.6920923514242531,0.01798515406077763
2,0.32,0.9143318143455308,0.030018820727635814
3,0.41,1.136558124865067,0.02000614187267367
4,0.5,1.3588663623491644,0.032166159693162194
5,0.59,1.5805361414548926,0.030140680939927736
6,0.68,1.8049963263273672,0.03163288414405787
7,0.76,2.026518018749024,0.019197287555895993
8,0.85,2.245730433849598,0.03263268011659877
9,0.94,2.46359238007128,0.018858828825627266
10,1.03,2.6813081217161057,0.03218487721004012
11,1.12,2.895952018368135,0.017970727462603146
12,1.21,3.1101266333932696,0.019586945621916943
13,1.3,3.3233371452131273,0.019652019958418473
14,1.39,3.5341213159654497,0.01741022879023324
15,1.47,3.7435745544916657,0.02987915156014014
16,1.56,3.9513550087675617,0.028224343946372365
17,1.65,4.155391591100742,0.01920152373485321
18,1.74,4.354802076230658,0.01891893446357934
19,1.83,4.55191558798509,0.01626266549539686
20,1.91,4.702878717533369,0.026753702190857515
21,1.98,4.895111511655863,0.017889999638084544
22,10.07,12.47606502285446,0.017563118369113218
23,10.16,12.500354732545931,0.016351532732646903
24,10.24,12.525778636288878,0.025138452867888628
25,10.33,12.546444244808542,0.019309750531791722
26,10.42,12.566832823836416,0.030337045018312
27,10.51,12.58504594612241,0.03433310186775668
28,10.59,12.605980100371452,0.02467439618591337
29,10.68,12.628687774564188,0.030515479375751935
30,10.77,12.646000380653279,0.030402371905802743
31,10.86,12.665351454603703,0.018084642832174067
32,10.94,12.681279527018916,0.03721077019676853
33,11.03,12.701337067763202,0.03412349117136332
34,11.12,12.718733094423655,0.020132272570988995
35,11.2,12.73566021978312,0.019852592823465985
36,11.29,12.753035683965258,0.022045096966719427
37,11.38,12.767836180355514,0.018836185780008816
38,11.46,12.777685359352907,0.021675141717438885
39,11.55,12.800608971132105,0.01867490216142346
40,11.64,12.810535835803972,0.036345700670104425
41,11.73,12.826071538110774,0.01936917013892856
42,11.81,12.84697852380864,0.09496587814335763
43,11.9,12.854695807768394,0.058009164439804285
44,11.99,12.861139471583561,0.02156661136744308
45,12.08,12.87484310598429,0.02051210296742132
46,12.16,12.86070303724153,0.3121380835706282
47,12.25,12.896144165333423,0.02131345527970123
48,12.34,12.907069977902944,0.020288809115319245
49,12.43,12.917147854770912,0.021471503753812186
50,12.51,12.929396149706962,0.0398878377642792
51,12.6,12.935521775042666,0.021610152431468802
52,12.69,12.94393446043378,0.02294183375693202
53,12.78,12.95185668304888,0.02309471403920109
54,12.86,12.963174013550612,0.021298141202071946
55,12.95,12.970938491487262,0.022415123323921038
56,13.04,12.979260148899236,0.03429287042656642
57,13.13,12.97530895757226,0.05889519883893754
58,13.21,12.987468058586762,0.042036860141578404
59,13.3,12.993594354893025,0.024579071976152465
60,13.39,13.0100589684931,0.16057570007252842
61,13.47,12.99985653548746,0.11764145600238535
62,13.56,13.017063479778397,0.060054386492393856
63,13.65,13.016464288696536,0.024841612476435456
64,13.75,12.993168432542756,0.03815014224015247
65,13.78,13.04161213200796,0.028274955097575435
66,13.83,13.032453315257795,0.0248978073102349
67,13.92,13.021936454880525,0.069972430376576
68,13.97,13.006348528381883,0.06206745054279634
69,13.97,13.03595299089447,0.024422657393569105
70,14.01,13.034986633351881,0.02543161382598511
71,14.05,13.03608256162635,0.02683083790604058
72,14.08,13.036702047320485,0.024959310771092834
73,14.15,13.050407154386994,0.026294557443182022
74,14.31,13.047494595536785,0.0262061073853741
75,14.4,13.033773669302642,0.10521341891596837
76,14.48,13.050260941391715,0.02642677280930313
77,14.59,13.051940530551287,0.026778405565155497
78,14.67,13.048585286882338,0.027604047618925907
79,14.75,13.053207949114796,0.026485427915593055
80,14.83,13.048899655630079,0.027584953203215315
81,14.89,13.051974861309748,0.027964367408405636
82,14.99,13.05005575487511,0.027829705818328155
83,15.07,13.044668329256583,0.03081812178457054
84,15.15,13.057165178773358,0.09504068395398342
85,15.23,13.052782945078524,0.0671804700918954
86,15.32,13.044761801975207,0.02951616707301197
87,15.41,13.04665866198013,0.041162803179271394
88,15.55,13.041970680874279,0.029125515983088542
89,15.7,13.037550329715437,0.11282101780311936
90,15.72,13.046277913801829,0.055727548192662825
