,Voltage p2p (V),Magnetic Field p2p (nT),Magnetic Uncertainty (nT)
0,0.1,0.17729268464337128,0.017984586469375535
1,0.18,0.32775700988361234,0.021509355371671333
2,0.27,0.48239181895746286,0.013349146124019225
3,0.36,0.6369804298206817,0.013989710680512404
4,0.45,0.7927057031704945,0.024841703311574603
5,0.53,0.9479784820782566,0.015299322065455362
6,0.62,1.101858243896026,0.01417071783581911
7,0.71,1.2568187649767701,0.0228795917915738
8,0.8,1.412304313457509,0.02157500687811551
9,0.89,1.564527753110049,0.024012912121403412
10,0.98,1.7189158873464851,0.014222170294642622
11,1.07,1.8720634299517627,0.013250680027395555
12,1.16,2.0271183417766068,0.022089222568469735
13,1.25,2.180782629416572,0.016590509689579362
14,1.34,2.3349378169855854,0.0237417295051938
15,1.42,2.485460588761683,0.015059072965993427
16,1.51,2.6375715696236246,0.02232570104154006
17,1.6,2.7898844121515016,0.022885280812161627
18,1.69,2.9392091425310585,0.020946785556035314
19,1.78,3.0908079516555613,0.022614423566950304
20,1.87,3.2416477249888183,0.03291124181986919
21,1.94,3.3547419670581835,0.013464299355061222
22,10.02,13.108320682194298,0.01602054668887811
23,10.11,13.174445816358633,0.014803676039176655
24,10.19,13.240988488293285,0.017656945213243548
25,10.28,13.30658892118879,0.015946811805841732
26,10.37,13.370139011231272,0.0156984871598795
27,10.46,13.43701156917081,0.01518734339616648
28,10.55,13.500146607615607,0.016316518300508898
29,10.63,13.570118368092787,0.08207906780655942
30,10.72,13.625675716738188,0.015550752519746773
31,10.81,13.687122529792457,0.01989135534623304
32,10.9,13.746720355316265,0.017057810628851755
33,10.99,13.807847340889367,0.016146029382814148
34,11.08,13.866465712446507,0.018833995967578544
35,11.16,13.926437384538119,0.01694002352051906
36,11.25,13.982729728425065,0.01886553730210322
37,11.34,14.040948135746223,0.016823438232939213
38,11.43,14.097708405349074,0.0298286301406749
39,11.51,14.154963961030715,0.017260573513663675
40,11.6,14.207533803726415,0.025444416868055268
41,11.69,14.263397141841933,0.018219521366439687
42,11.78,14.319634095903876,0.01894378079293278
43,11.87,14.37091794844487,0.03739704752627272
44,11.96,14.42828668234854,0.02649769121532019
45,12.05,14.49202377123907,0.10774143943797501
46,12.13,14.534723906022796,0.017831733861390316
47,12.22,14.585640144505506,0.01862567452656404
48,12.31,14.636681969646826,0.01806133401815666
49,12.4,14.688758971198904,0.018285576426869198
50,12.48,14.737922788270518,0.018747922776652836
51,12.57,14.787697501739922,0.018798029161652303
52,12.66,14.833751727674109,0.01998215610709277
53,12.75,14.882783220690214,0.109866982029984
54,12.84,14.936462916509306,0.025541108975303754
55,12.92,14.981617481459395,0.019433934838178308
56,13.01,15.02689151396026,0.04233387136297945
57,13.1,15.079396706236933,0.019009419023500368
58,13.19,15.122206970566694,0.019916941013920195
59,13.28,15.166688869546913,0.01893903281551393
60,13.37,15.214741277075838,0.023922060305417492
61,13.46,15.259801349978858,0.017998412381013407
62,13.54,15.30681167305799,0.04904023229222386
63,13.63,15.351728791560268,0.05035624843093982
64,13.72,15.414545378098712,0.26459641719993565
65,13.81,15.438759303954704,0.08457318194191253
66,13.89,15.477713861551647,0.018782321677233395
67,13.98,15.519403260525179,0.018558418057633287
68,14.07,15.557450325685773,0.021000952991932817
69,14.15,15.61308701952895,0.1166259775562378
70,14.24,15.643855530827118,0.01918940548900032
71,14.33,15.681308474442428,0.01774408809009589
72,14.42,15.723278593166603,0.01873100547148827
73,14.51,15.76440529468281,0.019655104634108807
74,14.6,15.802195624647549,0.01788114264161108
75,14.69,15.841985809646163,0.01931605535085392
76,14.77,15.881803124887202,0.044320242753008804
77,14.86,15.917333535744389,0.019617206541071994
78,14.95,15.954491955227086,0.02015791192590025
79,15.04,15.991988039047564,0.01907565498858085
80,15.13,16.031566001568837,0.04110773556522183
81,15.22,16.069446212237402,0.0550878802063558
82,15.3,16.10392483240621,0.020621279130193258
83,15.39,16.1363654026494,0.019315025290465478
84,15.48,16.173089886845922,0.02375893650547866
85,15.57,16.206047366210797,0.0241937569156685
86,15.66,16.24081539118537,0.019822729397291263
87,15.74,16.27606855339963,0.020833511376469126
88,15.83,16.30993845221725,0.021912854886527063
89,15.92,16.342973099137907,0.019975436203408362
90,16.01,16.376858047090103,0.020098974061698267
91,16.1,16.406462196116284,0.02153510572845645
92,16.18,16.44510515294557,0.04752595159609982
93,16.27,16.47130149846838,0.02158753015254774
94,16.36,16.50597343372133,0.020492492747107138
95,16.45,16.53562064842383,0.02115168196354744
96,16.53,16.575580965565756,0.11369018694667699
97,16.62,16.60150627492823,0.02421007519702913
98,16.71,16.62587375584284,0.022165955738795873
99,16.8,16.65941971661818,0.027365753053875057
100,16.89,16.68794862993879,0.01987097222563353
101,16.98,16.717237891947132,0.02105248513231442
102,17.06,16.73725261126274,0.11505758239734945
103,17.15,16.773432454265365,0.02121933190540382
104,17.24,16.804764590338813,0.034521050478764435
105,17.33,16.82203829390706,0.026097851417845343
106,17.42,16.883018439599855,0.3021891380792393
107,17.5,16.889185293248563,0.045978631327921654
108,17.59,16.91234253133824,0.021015188809791703
109,2.02,3.5004558915628476,0.012820508392425463
110,2.11,3.64917840219297,0.020899753043177403
111,2.2,3.79356813997326,0.020669428253944553
112,2.29,3.9396645053814563,0.022271240794118866
113,2.38,4.0855068654237625,0.020716291545743556
114,2.46,4.230167784936095,0.03352434343037992
115,2.55,4.369787708420139,0.013964326014901739
116,2.64,4.516484208148657,0.03007575142956596
117,2.73,4.655705766809746,0.019741470736689515
118,2.81,4.796017006113617,0.021850681606369906
119,2.9,4.936555507194335,0.018033320269631774
120,2.99,5.076833543126882,0.016591629002390355
121,3.08,5.2156215480279045,0.014678184490910923
122,3.17,5.354304659882281,0.020231199303186665
123,3.25,5.491593954725236,0.016483841314588115
124,3.34,5.622988344165512,0.05523695530650148
125,3.43,5.762990831381766,0.010114750812306823
126,3.51,5.897108047346536,0.01981977978691189
127,3.6,6.036036099652869,0.04183280244596536
128,3.68,6.1663376879662515,0.01585606536231771
129,3.77,6.300919787338727,0.02551308054549235
130,3.86,6.430314062893382,0.014314490437757562
131,3.95,6.563125511339133,0.046751843985258806
132,4.04,6.687842786441096,0.011388652032318694
133,4.12,6.8176186603247935,0.012057127216071982
134,4.21,6.945796779629395,0.027003714188550458
135,4.3,7.070921328764826,0.012618658860989814
136,4.39,7.197353623020894,0.013440303803934656
137,4.47,7.322669806703759,0.02712623870579027
138,4.56,7.443387200289889,0.017486366383159053
139,4.65,7.566659603264041,0.0156947844490922
140,4.74,7.69172393776092,0.040955031578397534
141,4.83,7.806324278440928,0.0250519814068034
142,4.91,7.9351381007132336,0.0877255992409551
143,5.0,8.046512444678601,0.01023276918210212
144,5.09,8.162712300319175,0.01423048869150167
145,5.18,8.279704275490637,0.013088196712120597
146,5.27,8.394474183173067,0.015856014364011153
147,5.35,8.510766770365146,0.031744312912005114
148,5.44,8.621704522736971,0.018997982959216272
149,5.53,8.73033964729595,0.03517521755534509
150,5.62,8.843934848338566,0.024697111977341063
151,5.7,8.949974756992358,0.008451853488792604
152,5.79,9.06274172897043,0.010627609739615634
153,5.88,9.174773585546625,0.06341936798546431
154,5.97,9.272483161249221,0.036048234598535116
