Epoch Time,y
1712860941.206927,5.928146397625958
1712860941.20704,5.911798830385561
1712860941.2071528,5.891947393064146
1712860941.2072659,5.870929029252793
1712860941.2073789,5.855748388502333
1712860941.2074919,5.8335622151692705
1712860941.2076046,5.811375600320321
1712860941.2077177,5.789189426987259
1712860941.2078307,5.76817062166002
1712860941.2079434,5.741313210240117
1712860941.2080564,5.714455798820213
1712860941.2081695,5.682927590829355
1712860941.2082822,5.653735001881917
1712860941.2083952,5.616368187798393
1712860941.2085083,5.586007789329246
1712860941.2086213,5.549808784767433
1712860941.208734,5.518281018292462
1712860941.208847,5.485585000779893
1712860941.20896,5.455224602310746
1712860941.2090728,5.422528584798177
1712860941.2091858,5.38165878366541
1712860941.2092988,5.345459779103597
1712860941.2094119,5.302254800443296
1712860941.2095246,5.254378583696153
1712860941.2096376,5.2100057955141414
1712860941.2097507,5.160961769245288
1712860941.2098634,5.1095825654489015
1712860941.2099764,5.061706790217647
1712860941.2100894,5.014998382992214
1712860941.2102022,4.965954798239248
1712860941.2103152,4.915742962448685
1712860941.2104282,4.864363758652298
1712860941.2105412,4.808313758284957
1712860941.210654,4.747592961346661
1712860941.210767,4.684536986880832
1712860941.21088,4.619144951855694
1712860941.2109928,4.5502503712972
1712860941.2111058,4.48369096826624
1712860941.2112188,4.415963755713569
1712860941.2113318,4.348236543160898
1712860941.2114446,4.278174153080693
1712860941.2115576,4.208111763000488
1712860941.2116706,4.131042957305908
1712860941.2117834,4.050471164562084
1712860941.2118964,3.9675637527748386
1712860941.2120094,3.8788177348949286
1712860941.2121222,3.790072158530906
1712860941.2122352,3.6966553440800416
1712860941.2123482,3.605574148672598
1712860941.2124612,3.5121573342217336
1712860941.212574,3.4152375327216253
1712860941.212687,3.3218209390287043
1712860941.2128,3.219062531435931
1712860941.2129128,3.117471933364868
1712860941.2130258,3.0123781274866173
1712860941.2131388,2.902613525037412
1712860941.2132518,2.7893457147810192
1712860941.2133646,2.6725749174753823
1712860941.2134776,2.5534685011263245
1712860941.2135906,2.43436230553521
1712860941.2137034,2.3117529021369085
1712860941.2138164,2.1868081004531295
1712860941.2139294,2.0618632987693504
1712860941.2140422,1.9334152892783836
1712860941.2141552,1.8002964832164623
1712860941.2142682,1.663674579726325
1712860941.2143812,1.5247172779507105
1712860941.214494,1.3810891796041418
1712860941.214607,1.2409640683068168
1712860941.21472,1.0926650630103216
1712860941.2148328,0.9443660577138264
1712860941.2149458,0.7972348067495557
1712860941.2150588,0.644265004882106
1712860941.2151718,0.4912951478251704
1712860941.2152846,0.3371576192202391
1712860941.2153976,0.18185237767519774
1712860941.2155106,0.026547125782127732
1712860941.2156234,-0.12873293900931324
1712860941.2157364,-0.2840077987423649
1712860941.2158494,-0.4392826722727881
1712860941.2159622,-0.5968925025728014
1712860941.2160752,-0.7556698388523525
